TimeID,ReportYearCV,TimeframeStart,TimeframeEnd,DataPublicationDate
3348,2004,10/1/2004,9/30/2004,2/11/2019
3349,2005,10/1/2005,9/30/2005,2/11/2019
3350,2006,10/1/2006,9/30/2006,2/11/2019
3351,2007,10/1/2007,9/30/2007,2/11/2019
3352,2008,10/1/2008,9/30/2008,2/11/2019
3353,2009,10/1/2009,9/30/2009,2/11/2019
3354,2010,10/1/2010,9/30/2010,2/11/2019
3355,2011,10/1/2011,9/30/2011,2/11/2019
3356,2012,10/1/2012,9/30/2012,2/11/2019
3357,2013,10/1/2013,9/30/2013,2/11/2019
3358,2014,10/1/2014,9/30/2014,2/11/2019
3359,2004,10/1/2004,9/30/2004,2/11/2019
3360,2005,10/1/2005,9/30/2005,2/11/2019
3361,2006,10/1/2006,9/30/2006,2/11/2019
3362,2007,10/1/2007,9/30/2007,2/11/2019
3363,2008,10/1/2008,9/30/2008,2/11/2019
3364,2009,10/1/2009,9/30/2009,2/11/2019
3365,2010,10/1/2010,9/30/2010,2/11/2019
3366,2011,10/1/2011,9/30/2011,2/11/2019
3367,2012,10/1/2012,9/30/2012,2/11/2019
3368,2013,10/1/2013,9/30/2013,2/11/2019
3369,2014,10/1/2014,9/30/2014,2/11/2019
3370,2004,10/1/2004,9/30/2004,2/11/2019
3371,2005,10/1/2005,9/30/2005,2/11/2019
3372,2006,10/1/2006,9/30/2006,2/11/2019
3373,2007,10/1/2007,9/30/2007,2/11/2019
3374,2008,10/1/2008,9/30/2008,2/11/2019
3375,2009,10/1/2009,9/30/2009,2/11/2019
3376,2010,10/1/2010,9/30/2010,2/11/2019
3377,2011,10/1/2011,9/30/2011,2/11/2019
3378,2012,10/1/2012,9/30/2012,2/11/2019
3379,2013,10/1/2013,9/30/2013,2/11/2019
3380,2014,10/1/2014,9/30/2014,2/11/2019
3381,2004,10/1/2004,9/30/2004,2/11/2019
3382,2005,10/1/2005,9/30/2005,2/11/2019
3383,2006,10/1/2006,9/30/2006,2/11/2019
3384,2007,10/1/2007,9/30/2007,2/11/2019
3385,2008,10/1/2008,9/30/2008,2/11/2019
3386,2009,10/1/2009,9/30/2009,2/11/2019
3387,2010,10/1/2010,9/30/2010,2/11/2019
3388,2011,10/1/2011,9/30/2011,2/11/2019
3389,2012,10/1/2012,9/30/2012,2/11/2019
3390,2013,10/1/2013,9/30/2013,2/11/2019
3391,2014,10/1/2014,9/30/2014,2/11/2019
3392,2004,10/1/2004,9/30/2004,2/11/2019
3393,2005,10/1/2005,9/30/2005,2/11/2019
3394,2006,10/1/2006,9/30/2006,2/11/2019
3395,2007,10/1/2007,9/30/2007,2/11/2019
3396,2008,10/1/2008,9/30/2008,2/11/2019
3397,2009,10/1/2009,9/30/2009,2/11/2019
3398,2010,10/1/2010,9/30/2010,2/11/2019
3399,2011,10/1/2011,9/30/2011,2/11/2019
3400,2012,10/1/2012,9/30/2012,2/11/2019
3401,2013,10/1/2013,9/30/2013,2/11/2019
3402,2014,10/1/2014,9/30/2014,2/11/2019
3403,2004,10/1/2004,9/30/2004,2/11/2019
3404,2005,10/1/2005,9/30/2005,2/11/2019
3405,2006,10/1/2006,9/30/2006,2/11/2019
3406,2007,10/1/2007,9/30/2007,2/11/2019
3407,2008,10/1/2008,9/30/2008,2/11/2019
3408,2009,10/1/2009,9/30/2009,2/11/2019
3409,2010,10/1/2010,9/30/2010,2/11/2019
3410,2011,10/1/2011,9/30/2011,2/11/2019
3411,2012,10/1/2012,9/30/2012,2/11/2019
3412,2013,10/1/2013,9/30/2013,2/11/2019
3413,2014,10/1/2014,9/30/2014,2/11/2019
3414,2004,10/1/2004,9/30/2004,2/11/2019
3415,2005,10/1/2005,9/30/2005,2/11/2019
3416,2006,10/1/2006,9/30/2006,2/11/2019
3417,2007,10/1/2007,9/30/2007,2/11/2019
3418,2008,10/1/2008,9/30/2008,2/11/2019
3419,2009,10/1/2009,9/30/2009,2/11/2019
3420,2010,10/1/2010,9/30/2010,2/11/2019
3421,2011,10/1/2011,9/30/2011,2/11/2019
3422,2012,10/1/2012,9/30/2012,2/11/2019
3423,2013,10/1/2013,9/30/2013,2/11/2019
3424,2014,10/1/2014,9/30/2014,2/11/2019
3425,2004,10/1/2004,9/30/2004,2/11/2019
3426,2005,10/1/2005,9/30/2005,2/11/2019
3427,2006,10/1/2006,9/30/2006,2/11/2019
3428,2007,10/1/2007,9/30/2007,2/11/2019
3429,2008,10/1/2008,9/30/2008,2/11/2019
3430,2009,10/1/2009,9/30/2009,2/11/2019
3431,2010,10/1/2010,9/30/2010,2/11/2019
3432,2011,10/1/2011,9/30/2011,2/11/2019
3433,2012,10/1/2012,9/30/2012,2/11/2019
3434,2013,10/1/2013,9/30/2013,2/11/2019
3435,2014,10/1/2014,9/30/2014,2/11/2019
3436,2004,10/1/2004,9/30/2004,2/11/2019
3437,2005,10/1/2005,9/30/2005,2/11/2019
3438,2006,10/1/2006,9/30/2006,2/11/2019
3439,2007,10/1/2007,9/30/2007,2/11/2019
3440,2008,10/1/2008,9/30/2008,2/11/2019
3441,2009,10/1/2009,9/30/2009,2/11/2019
3442,2010,10/1/2010,9/30/2010,2/11/2019
3443,2011,10/1/2011,9/30/2011,2/11/2019
3444,2012,10/1/2012,9/30/2012,2/11/2019
3445,2013,10/1/2013,9/30/2013,2/11/2019
3446,2014,10/1/2014,9/30/2014,2/11/2019
3447,2004,10/1/2004,9/30/2004,2/11/2019
3448,2005,10/1/2005,9/30/2005,2/11/2019
3449,2006,10/1/2006,9/30/2006,2/11/2019
3450,2007,10/1/2007,9/30/2007,2/11/2019
3451,2008,10/1/2008,9/30/2008,2/11/2019
3452,2009,10/1/2009,9/30/2009,2/11/2019
3453,2010,10/1/2010,9/30/2010,2/11/2019
3454,2011,10/1/2011,9/30/2011,2/11/2019
3455,2012,10/1/2012,9/30/2012,2/11/2019
3456,2013,10/1/2013,9/30/2013,2/11/2019
3457,2014,10/1/2014,9/30/2014,2/11/2019
3458,2004,10/1/2004,9/30/2004,2/11/2019
3459,2005,10/1/2005,9/30/2005,2/11/2019
3460,2006,10/1/2006,9/30/2006,2/11/2019
3461,2007,10/1/2007,9/30/2007,2/11/2019
3462,2008,10/1/2008,9/30/2008,2/11/2019
3463,2009,10/1/2009,9/30/2009,2/11/2019
3464,2010,10/1/2010,9/30/2010,2/11/2019
3465,2011,10/1/2011,9/30/2011,2/11/2019
3466,2012,10/1/2012,9/30/2012,2/11/2019
3467,2013,10/1/2013,9/30/2013,2/11/2019
3468,2014,10/1/2014,9/30/2014,2/11/2019
3469,2004,10/1/2004,9/30/2004,2/11/2019
3470,2005,10/1/2005,9/30/2005,2/11/2019
3471,2006,10/1/2006,9/30/2006,2/11/2019
3472,2007,10/1/2007,9/30/2007,2/11/2019
3473,2008,10/1/2008,9/30/2008,2/11/2019
3474,2009,10/1/2009,9/30/2009,2/11/2019
3475,2010,10/1/2010,9/30/2010,2/11/2019
3476,2011,10/1/2011,9/30/2011,2/11/2019
3477,2012,10/1/2012,9/30/2012,2/11/2019
3478,2013,10/1/2013,9/30/2013,2/11/2019
3479,2014,10/1/2014,9/30/2014,2/11/2019
3480,2004,10/1/2004,9/30/2004,2/11/2019
3481,2005,10/1/2005,9/30/2005,2/11/2019
3482,2006,10/1/2006,9/30/2006,2/11/2019
3483,2007,10/1/2007,9/30/2007,2/11/2019
3484,2008,10/1/2008,9/30/2008,2/11/2019
3485,2009,10/1/2009,9/30/2009,2/11/2019
3486,2010,10/1/2010,9/30/2010,2/11/2019
3487,2011,10/1/2011,9/30/2011,2/11/2019
3488,2012,10/1/2012,9/30/2012,2/11/2019
3489,2013,10/1/2013,9/30/2013,2/11/2019
3490,2014,10/1/2014,9/30/2014,2/11/2019
3491,2004,10/1/2004,9/30/2004,2/11/2019
3492,2005,10/1/2005,9/30/2005,2/11/2019
3493,2006,10/1/2006,9/30/2006,2/11/2019
3494,2007,10/1/2007,9/30/2007,2/11/2019
3495,2008,10/1/2008,9/30/2008,2/11/2019
3496,2009,10/1/2009,9/30/2009,2/11/2019
3497,2010,10/1/2010,9/30/2010,2/11/2019
3498,2011,10/1/2011,9/30/2011,2/11/2019
3499,2012,10/1/2012,9/30/2012,2/11/2019
3500,2013,10/1/2013,9/30/2013,2/11/2019
3501,2014,10/1/2014,9/30/2014,2/11/2019
3502,2004,10/1/2004,9/30/2004,2/11/2019
3503,2005,10/1/2005,9/30/2005,2/11/2019
3504,2006,10/1/2006,9/30/2006,2/11/2019
3505,2007,10/1/2007,9/30/2007,2/11/2019
3506,2008,10/1/2008,9/30/2008,2/11/2019
3507,2009,10/1/2009,9/30/2009,2/11/2019
3508,2010,10/1/2010,9/30/2010,2/11/2019
3509,2011,10/1/2011,9/30/2011,2/11/2019
3510,2012,10/1/2012,9/30/2012,2/11/2019
3511,2013,10/1/2013,9/30/2013,2/11/2019
3512,2014,10/1/2014,9/30/2014,2/11/2019
3513,2004,10/1/2004,9/30/2004,2/11/2019
3514,2005,10/1/2005,9/30/2005,2/11/2019
3515,2006,10/1/2006,9/30/2006,2/11/2019
3516,2007,10/1/2007,9/30/2007,2/11/2019
3517,2008,10/1/2008,9/30/2008,2/11/2019
3518,2009,10/1/2009,9/30/2009,2/11/2019
3519,2010,10/1/2010,9/30/2010,2/11/2019
3520,2011,10/1/2011,9/30/2011,2/11/2019
3521,2012,10/1/2012,9/30/2012,2/11/2019
3522,2013,10/1/2013,9/30/2013,2/11/2019
3523,2014,10/1/2014,9/30/2014,2/11/2019
3524,2004,10/1/2004,9/30/2004,2/11/2019
3525,2005,10/1/2005,9/30/2005,2/11/2019
3526,2006,10/1/2006,9/30/2006,2/11/2019
3527,2007,10/1/2007,9/30/2007,2/11/2019
3528,2008,10/1/2008,9/30/2008,2/11/2019
3529,2009,10/1/2009,9/30/2009,2/11/2019
3530,2010,10/1/2010,9/30/2010,2/11/2019
3531,2011,10/1/2011,9/30/2011,2/11/2019
3532,2012,10/1/2012,9/30/2012,2/11/2019
3533,2013,10/1/2013,9/30/2013,2/11/2019
3534,2014,10/1/2014,9/30/2014,2/11/2019
3535,2004,10/1/2004,9/30/2004,2/11/2019
3536,2005,10/1/2005,9/30/2005,2/11/2019
3537,2006,10/1/2006,9/30/2006,2/11/2019
3538,2007,10/1/2007,9/30/2007,2/11/2019
3539,2008,10/1/2008,9/30/2008,2/11/2019
3540,2009,10/1/2009,9/30/2009,2/11/2019
3541,2010,10/1/2010,9/30/2010,2/11/2019
3542,2011,10/1/2011,9/30/2011,2/11/2019
3543,2012,10/1/2012,9/30/2012,2/11/2019
3544,2013,10/1/2013,9/30/2013,2/11/2019
3545,2014,10/1/2014,9/30/2014,2/11/2019
3546,2004,10/1/2004,9/30/2004,2/11/2019
3547,2005,10/1/2005,9/30/2005,2/11/2019
3548,2006,10/1/2006,9/30/2006,2/11/2019
3549,2007,10/1/2007,9/30/2007,2/11/2019
3550,2008,10/1/2008,9/30/2008,2/11/2019
3551,2009,10/1/2009,9/30/2009,2/11/2019
3552,2010,10/1/2010,9/30/2010,2/11/2019
3553,2011,10/1/2011,9/30/2011,2/11/2019
3554,2012,10/1/2012,9/30/2012,2/11/2019
3555,2013,10/1/2013,9/30/2013,2/11/2019
3556,2014,10/1/2014,9/30/2014,2/11/2019
3557,2004,10/1/2004,9/30/2004,2/11/2019
3558,2005,10/1/2005,9/30/2005,2/11/2019
3559,2006,10/1/2006,9/30/2006,2/11/2019
3560,2007,10/1/2007,9/30/2007,2/11/2019
3561,2008,10/1/2008,9/30/2008,2/11/2019
3562,2009,10/1/2009,9/30/2009,2/11/2019
3563,2010,10/1/2010,9/30/2010,2/11/2019
3564,2011,10/1/2011,9/30/2011,2/11/2019
3565,2012,10/1/2012,9/30/2012,2/11/2019
3566,2013,10/1/2013,9/30/2013,2/11/2019
3567,2014,10/1/2014,9/30/2014,2/11/2019
3568,2004,10/1/2004,9/30/2004,2/11/2019
3569,2005,10/1/2005,9/30/2005,2/11/2019
3570,2006,10/1/2006,9/30/2006,2/11/2019
3571,2007,10/1/2007,9/30/2007,2/11/2019
3572,2008,10/1/2008,9/30/2008,2/11/2019
3573,2009,10/1/2009,9/30/2009,2/11/2019
3574,2010,10/1/2010,9/30/2010,2/11/2019
3575,2011,10/1/2011,9/30/2011,2/11/2019
3576,2012,10/1/2012,9/30/2012,2/11/2019
3577,2013,10/1/2013,9/30/2013,2/11/2019
3578,2014,10/1/2014,9/30/2014,2/11/2019
3579,2004,10/1/2004,9/30/2004,2/11/2019
3580,2005,10/1/2005,9/30/2005,2/11/2019
3581,2006,10/1/2006,9/30/2006,2/11/2019
3582,2007,10/1/2007,9/30/2007,2/11/2019
3583,2008,10/1/2008,9/30/2008,2/11/2019
3584,2009,10/1/2009,9/30/2009,2/11/2019
3585,2010,10/1/2010,9/30/2010,2/11/2019
3586,2011,10/1/2011,9/30/2011,2/11/2019
3587,2012,10/1/2012,9/30/2012,2/11/2019
3588,2013,10/1/2013,9/30/2013,2/11/2019
3589,2014,10/1/2014,9/30/2014,2/11/2019
3590,2004,10/1/2004,9/30/2004,2/11/2019
3591,2005,10/1/2005,9/30/2005,2/11/2019
3592,2006,10/1/2006,9/30/2006,2/11/2019
3593,2007,10/1/2007,9/30/2007,2/11/2019
3594,2008,10/1/2008,9/30/2008,2/11/2019
3595,2009,10/1/2009,9/30/2009,2/11/2019
3596,2010,10/1/2010,9/30/2010,2/11/2019
3597,2011,10/1/2011,9/30/2011,2/11/2019
3598,2012,10/1/2012,9/30/2012,2/11/2019
3599,2013,10/1/2013,9/30/2013,2/11/2019
3600,2014,10/1/2014,9/30/2014,2/11/2019
3601,2004,10/1/2004,9/30/2004,2/11/2019
3602,2005,10/1/2005,9/30/2005,2/11/2019
3603,2006,10/1/2006,9/30/2006,2/11/2019
3604,2007,10/1/2007,9/30/2007,2/11/2019
3605,2008,10/1/2008,9/30/2008,2/11/2019
3606,2009,10/1/2009,9/30/2009,2/11/2019
3607,2010,10/1/2010,9/30/2010,2/11/2019
3608,2011,10/1/2011,9/30/2011,2/11/2019
3609,2012,10/1/2012,9/30/2012,2/11/2019
3610,2013,10/1/2013,9/30/2013,2/11/2019
3611,2014,10/1/2014,9/30/2014,2/11/2019
3612,2004,10/1/2004,9/30/2004,2/11/2019
3613,2005,10/1/2005,9/30/2005,2/11/2019
3614,2006,10/1/2006,9/30/2006,2/11/2019
3615,2007,10/1/2007,9/30/2007,2/11/2019
3616,2008,10/1/2008,9/30/2008,2/11/2019
3617,2009,10/1/2009,9/30/2009,2/11/2019
3618,2010,10/1/2010,9/30/2010,2/11/2019
3619,2011,10/1/2011,9/30/2011,2/11/2019
3620,2012,10/1/2012,9/30/2012,2/11/2019
3621,2013,10/1/2013,9/30/2013,2/11/2019
3622,2014,10/1/2014,9/30/2014,2/11/2019
3623,2004,10/1/2004,9/30/2004,2/11/2019
3624,2005,10/1/2005,9/30/2005,2/11/2019
3625,2006,10/1/2006,9/30/2006,2/11/2019
3626,2007,10/1/2007,9/30/2007,2/11/2019
3627,2008,10/1/2008,9/30/2008,2/11/2019
3628,2009,10/1/2009,9/30/2009,2/11/2019
3629,2010,10/1/2010,9/30/2010,2/11/2019
3630,2011,10/1/2011,9/30/2011,2/11/2019
3631,2012,10/1/2012,9/30/2012,2/11/2019
3632,2013,10/1/2013,9/30/2013,2/11/2019
3633,2014,10/1/2014,9/30/2014,2/11/2019
3634,2004,10/1/2004,9/30/2004,2/11/2019
3635,2005,10/1/2005,9/30/2005,2/11/2019
3636,2006,10/1/2006,9/30/2006,2/11/2019
3637,2007,10/1/2007,9/30/2007,2/11/2019
3638,2008,10/1/2008,9/30/2008,2/11/2019
3639,2009,10/1/2009,9/30/2009,2/11/2019
3640,2010,10/1/2010,9/30/2010,2/11/2019
3641,2011,10/1/2011,9/30/2011,2/11/2019
3642,2012,10/1/2012,9/30/2012,2/11/2019
3643,2013,10/1/2013,9/30/2013,2/11/2019
3644,2014,10/1/2014,9/30/2014,2/11/2019
3645,2004,10/1/2004,9/30/2004,2/11/2019
3646,2005,10/1/2005,9/30/2005,2/11/2019
3647,2006,10/1/2006,9/30/2006,2/11/2019
3648,2007,10/1/2007,9/30/2007,2/11/2019
3649,2008,10/1/2008,9/30/2008,2/11/2019
3650,2009,10/1/2009,9/30/2009,2/11/2019
3651,2010,10/1/2010,9/30/2010,2/11/2019
3652,2011,10/1/2011,9/30/2011,2/11/2019
3653,2012,10/1/2012,9/30/2012,2/11/2019
3654,2013,10/1/2013,9/30/2013,2/11/2019
3655,2014,10/1/2014,9/30/2014,2/11/2019
3656,2004,10/1/2004,9/30/2004,2/11/2019
3657,2005,10/1/2005,9/30/2005,2/11/2019
3658,2006,10/1/2006,9/30/2006,2/11/2019
3659,2007,10/1/2007,9/30/2007,2/11/2019
3660,2008,10/1/2008,9/30/2008,2/11/2019
3661,2009,10/1/2009,9/30/2009,2/11/2019
3662,2010,10/1/2010,9/30/2010,2/11/2019
3663,2011,10/1/2011,9/30/2011,2/11/2019
3664,2012,10/1/2012,9/30/2012,2/11/2019
3665,2013,10/1/2013,9/30/2013,2/11/2019
3666,2014,10/1/2014,9/30/2014,2/11/2019
3667,2004,10/1/2004,9/30/2004,2/11/2019
3668,2005,10/1/2005,9/30/2005,2/11/2019
3669,2006,10/1/2006,9/30/2006,2/11/2019
3670,2007,10/1/2007,9/30/2007,2/11/2019
3671,2008,10/1/2008,9/30/2008,2/11/2019
3672,2009,10/1/2009,9/30/2009,2/11/2019
3673,2010,10/1/2010,9/30/2010,2/11/2019
3674,2011,10/1/2011,9/30/2011,2/11/2019
3675,2012,10/1/2012,9/30/2012,2/11/2019
3676,2013,10/1/2013,9/30/2013,2/11/2019
3677,2014,10/1/2014,9/30/2014,2/11/2019
3678,2004,10/1/2004,9/30/2004,2/11/2019
3679,2005,10/1/2005,9/30/2005,2/11/2019
3680,2006,10/1/2006,9/30/2006,2/11/2019
3681,2007,10/1/2007,9/30/2007,2/11/2019
3682,2008,10/1/2008,9/30/2008,2/11/2019
3683,2009,10/1/2009,9/30/2009,2/11/2019
3684,2010,10/1/2010,9/30/2010,2/11/2019
3685,2011,10/1/2011,9/30/2011,2/11/2019
3686,2012,10/1/2012,9/30/2012,2/11/2019
3687,2013,10/1/2013,9/30/2013,2/11/2019
3688,2014,10/1/2014,9/30/2014,2/11/2019
3689,2004,10/1/2004,9/30/2004,2/11/2019
3690,2005,10/1/2005,9/30/2005,2/11/2019
3691,2006,10/1/2006,9/30/2006,2/11/2019
3692,2007,10/1/2007,9/30/2007,2/11/2019
3693,2008,10/1/2008,9/30/2008,2/11/2019
3694,2009,10/1/2009,9/30/2009,2/11/2019
3695,2010,10/1/2010,9/30/2010,2/11/2019
3696,2011,10/1/2011,9/30/2011,2/11/2019
3697,2012,10/1/2012,9/30/2012,2/11/2019
3698,2013,10/1/2013,9/30/2013,2/11/2019
3699,2014,10/1/2014,9/30/2014,2/11/2019
3700,2004,10/1/2004,9/30/2004,2/11/2019
3701,2005,10/1/2005,9/30/2005,2/11/2019
3702,2006,10/1/2006,9/30/2006,2/11/2019
3703,2007,10/1/2007,9/30/2007,2/11/2019
3704,2008,10/1/2008,9/30/2008,2/11/2019
3705,2009,10/1/2009,9/30/2009,2/11/2019
3706,2010,10/1/2010,9/30/2010,2/11/2019
3707,2011,10/1/2011,9/30/2011,2/11/2019
3708,2012,10/1/2012,9/30/2012,2/11/2019
3709,2013,10/1/2013,9/30/2013,2/11/2019
3710,2014,10/1/2014,9/30/2014,2/11/2019
3711,2004,10/1/2004,9/30/2004,2/11/2019
3712,2005,10/1/2005,9/30/2005,2/11/2019
3713,2006,10/1/2006,9/30/2006,2/11/2019
3714,2007,10/1/2007,9/30/2007,2/11/2019
3715,2008,10/1/2008,9/30/2008,2/11/2019
3716,2009,10/1/2009,9/30/2009,2/11/2019
3717,2010,10/1/2010,9/30/2010,2/11/2019
3718,2011,10/1/2011,9/30/2011,2/11/2019
3719,2012,10/1/2012,9/30/2012,2/11/2019
3720,2013,10/1/2013,9/30/2013,2/11/2019
3721,2014,10/1/2014,9/30/2014,2/11/2019
3722,2004,10/1/2004,9/30/2004,2/11/2019
3723,2005,10/1/2005,9/30/2005,2/11/2019
3724,2006,10/1/2006,9/30/2006,2/11/2019
3725,2007,10/1/2007,9/30/2007,2/11/2019
3726,2008,10/1/2008,9/30/2008,2/11/2019
3727,2009,10/1/2009,9/30/2009,2/11/2019
3728,2010,10/1/2010,9/30/2010,2/11/2019
3729,2011,10/1/2011,9/30/2011,2/11/2019
3730,2012,10/1/2012,9/30/2012,2/11/2019
3731,2013,10/1/2013,9/30/2013,2/11/2019
3732,2014,10/1/2014,9/30/2014,2/11/2019
3733,2004,10/1/2004,9/30/2004,2/11/2019
3734,2005,10/1/2005,9/30/2005,2/11/2019
3735,2006,10/1/2006,9/30/2006,2/11/2019
3736,2007,10/1/2007,9/30/2007,2/11/2019
3737,2008,10/1/2008,9/30/2008,2/11/2019
3738,2009,10/1/2009,9/30/2009,2/11/2019
3739,2010,10/1/2010,9/30/2010,2/11/2019
3740,2011,10/1/2011,9/30/2011,2/11/2019
3741,2012,10/1/2012,9/30/2012,2/11/2019
3742,2013,10/1/2013,9/30/2013,2/11/2019
3743,2014,10/1/2014,9/30/2014,2/11/2019
3744,2004,10/1/2004,9/30/2004,2/11/2019
3745,2005,10/1/2005,9/30/2005,2/11/2019
3746,2006,10/1/2006,9/30/2006,2/11/2019
3747,2007,10/1/2007,9/30/2007,2/11/2019
3748,2008,10/1/2008,9/30/2008,2/11/2019
3749,2009,10/1/2009,9/30/2009,2/11/2019
3750,2010,10/1/2010,9/30/2010,2/11/2019
3751,2011,10/1/2011,9/30/2011,2/11/2019
3752,2012,10/1/2012,9/30/2012,2/11/2019
3753,2013,10/1/2013,9/30/2013,2/11/2019
3754,2014,10/1/2014,9/30/2014,2/11/2019
3755,2004,10/1/2004,9/30/2004,2/11/2019
3756,2005,10/1/2005,9/30/2005,2/11/2019
3757,2006,10/1/2006,9/30/2006,2/11/2019
3758,2007,10/1/2007,9/30/2007,2/11/2019
3759,2008,10/1/2008,9/30/2008,2/11/2019
3760,2009,10/1/2009,9/30/2009,2/11/2019
3761,2010,10/1/2010,9/30/2010,2/11/2019
3762,2011,10/1/2011,9/30/2011,2/11/2019
3763,2012,10/1/2012,9/30/2012,2/11/2019
3764,2013,10/1/2013,9/30/2013,2/11/2019
3765,2014,10/1/2014,9/30/2014,2/11/2019
3766,2004,10/1/2004,9/30/2004,2/11/2019
3767,2005,10/1/2005,9/30/2005,2/11/2019
3768,2006,10/1/2006,9/30/2006,2/11/2019
3769,2007,10/1/2007,9/30/2007,2/11/2019
3770,2008,10/1/2008,9/30/2008,2/11/2019
3771,2009,10/1/2009,9/30/2009,2/11/2019
3772,2010,10/1/2010,9/30/2010,2/11/2019
3773,2011,10/1/2011,9/30/2011,2/11/2019
3774,2012,10/1/2012,9/30/2012,2/11/2019
3775,2013,10/1/2013,9/30/2013,2/11/2019
3776,2014,10/1/2014,9/30/2014,2/11/2019
3777,2004,10/1/2004,9/30/2004,2/11/2019
3778,2005,10/1/2005,9/30/2005,2/11/2019
3779,2006,10/1/2006,9/30/2006,2/11/2019
3780,2007,10/1/2007,9/30/2007,2/11/2019
3781,2008,10/1/2008,9/30/2008,2/11/2019
3782,2009,10/1/2009,9/30/2009,2/11/2019
3783,2010,10/1/2010,9/30/2010,2/11/2019
3784,2011,10/1/2011,9/30/2011,2/11/2019
3785,2012,10/1/2012,9/30/2012,2/11/2019
3786,2013,10/1/2013,9/30/2013,2/11/2019
3787,2014,10/1/2014,9/30/2014,2/11/2019
3788,2004,10/1/2004,9/30/2004,2/11/2019
3789,2005,10/1/2005,9/30/2005,2/11/2019
3790,2006,10/1/2006,9/30/2006,2/11/2019
3791,2007,10/1/2007,9/30/2007,2/11/2019
3792,2008,10/1/2008,9/30/2008,2/11/2019
3793,2009,10/1/2009,9/30/2009,2/11/2019
3794,2010,10/1/2010,9/30/2010,2/11/2019
3795,2011,10/1/2011,9/30/2011,2/11/2019
3796,2012,10/1/2012,9/30/2012,2/11/2019
3797,2013,10/1/2013,9/30/2013,2/11/2019
3798,2014,10/1/2014,9/30/2014,2/11/2019
3799,2004,10/1/2004,9/30/2004,2/11/2019
3800,2005,10/1/2005,9/30/2005,2/11/2019
3801,2006,10/1/2006,9/30/2006,2/11/2019
3802,2007,10/1/2007,9/30/2007,2/11/2019
3803,2008,10/1/2008,9/30/2008,2/11/2019
3804,2009,10/1/2009,9/30/2009,2/11/2019
3805,2010,10/1/2010,9/30/2010,2/11/2019
3806,2011,10/1/2011,9/30/2011,2/11/2019
3807,2012,10/1/2012,9/30/2012,2/11/2019
3808,2013,10/1/2013,9/30/2013,2/11/2019
3809,2014,10/1/2014,9/30/2014,2/11/2019
3810,2004,10/1/2004,9/30/2004,2/11/2019
3811,2005,10/1/2005,9/30/2005,2/11/2019
3812,2006,10/1/2006,9/30/2006,2/11/2019
3813,2007,10/1/2007,9/30/2007,2/11/2019
3814,2008,10/1/2008,9/30/2008,2/11/2019
3815,2009,10/1/2009,9/30/2009,2/11/2019
3816,2010,10/1/2010,9/30/2010,2/11/2019
3817,2011,10/1/2011,9/30/2011,2/11/2019
3818,2012,10/1/2012,9/30/2012,2/11/2019
3819,2013,10/1/2013,9/30/2013,2/11/2019
3820,2014,10/1/2014,9/30/2014,2/11/2019
3821,2004,10/1/2004,9/30/2004,2/11/2019
3822,2005,10/1/2005,9/30/2005,2/11/2019
3823,2006,10/1/2006,9/30/2006,2/11/2019
3824,2007,10/1/2007,9/30/2007,2/11/2019
3825,2008,10/1/2008,9/30/2008,2/11/2019
3826,2009,10/1/2009,9/30/2009,2/11/2019
3827,2010,10/1/2010,9/30/2010,2/11/2019
3828,2011,10/1/2011,9/30/2011,2/11/2019
3829,2012,10/1/2012,9/30/2012,2/11/2019
3830,2013,10/1/2013,9/30/2013,2/11/2019
3831,2014,10/1/2014,9/30/2014,2/11/2019
3832,2004,10/1/2004,9/30/2004,2/11/2019
3833,2005,10/1/2005,9/30/2005,2/11/2019
3834,2006,10/1/2006,9/30/2006,2/11/2019
3835,2007,10/1/2007,9/30/2007,2/11/2019
3836,2008,10/1/2008,9/30/2008,2/11/2019
3837,2009,10/1/2009,9/30/2009,2/11/2019
3838,2010,10/1/2010,9/30/2010,2/11/2019
3839,2011,10/1/2011,9/30/2011,2/11/2019
3840,2012,10/1/2012,9/30/2012,2/11/2019
3841,2013,10/1/2013,9/30/2013,2/11/2019
3842,2014,10/1/2014,9/30/2014,2/11/2019
3843,2004,10/1/2004,9/30/2004,2/11/2019
3844,2005,10/1/2005,9/30/2005,2/11/2019
3845,2006,10/1/2006,9/30/2006,2/11/2019
3846,2007,10/1/2007,9/30/2007,2/11/2019
3847,2008,10/1/2008,9/30/2008,2/11/2019
3848,2009,10/1/2009,9/30/2009,2/11/2019
3849,2010,10/1/2010,9/30/2010,2/11/2019
3850,2011,10/1/2011,9/30/2011,2/11/2019
3851,2012,10/1/2012,9/30/2012,2/11/2019
3852,2013,10/1/2013,9/30/2013,2/11/2019
3853,2014,10/1/2014,9/30/2014,2/11/2019
3854,2004,10/1/2004,9/30/2004,2/11/2019
3855,2005,10/1/2005,9/30/2005,2/11/2019
3856,2006,10/1/2006,9/30/2006,2/11/2019
3857,2007,10/1/2007,9/30/2007,2/11/2019
3858,2008,10/1/2008,9/30/2008,2/11/2019
3859,2009,10/1/2009,9/30/2009,2/11/2019
3860,2010,10/1/2010,9/30/2010,2/11/2019
3861,2011,10/1/2011,9/30/2011,2/11/2019
3862,2012,10/1/2012,9/30/2012,2/11/2019
3863,2013,10/1/2013,9/30/2013,2/11/2019
3864,2014,10/1/2014,9/30/2014,2/11/2019
