AmountMetadataID,BeneficialUseCategory,PrimaryUseCategory,USGSCategoryCV,SDWISIdentifier,NAICSCodeCV,PopulationServed,IrrigatedAcreage,IrrigationMethod,CropType,PowerGeneratedGWh,Geometry,InterbasinTransferFromID,InterbasinTransferToID
3835,Agriculture,,Irrigation,,,,,,,,,,
3836,Agriculture,,Irrigation,,,,,,,,,,
3837,Agriculture,,Irrigation,,,,,,,,,,
3838,Agriculture,,Irrigation,,,,,,,,,,
3839,Agriculture,,Irrigation,,,,,,,,,,
3840,Agriculture,,Irrigation,,,,,,,,,,
3841,Agriculture,,Irrigation,,,,,,,,,,
3842,Agriculture,,Irrigation,,,,,,,,,,
3843,Agriculture,,Irrigation,,,,,,,,,,
3844,Agriculture,,Irrigation,,,,,,,,,,
3845,Agriculture,,Irrigation,,,,,,,,,,
3846,Agriculture,,Irrigation,,,,,,,,,,
3847,Agriculture,,Irrigation,,,,,,,,,,
3848,Agriculture,,Irrigation,,,,,,,,,,
3849,Agriculture,,Irrigation,,,,,,,,,,
3850,Agriculture,,Irrigation,,,,,,,,,,
3851,Agriculture,,Irrigation,,,,,,,,,,
3852,Agriculture,,Irrigation,,,,,,,,,,
3853,Agriculture,,Irrigation,,,,,,,,,,
3854,Agriculture,,Irrigation,,,,,,,,,,
3855,Agriculture,,Irrigation,,,,,,,,,,
3856,Agriculture,,Irrigation,,,,,,,,,,
3857,Agriculture,,Irrigation,,,,,,,,,,
3858,Agriculture,,Irrigation,,,,,,,,,,
3859,Agriculture,,Irrigation,,,,,,,,,,
3860,Agriculture,,Irrigation,,,,,,,,,,
3861,Agriculture,,Irrigation,,,,,,,,,,
3862,Agriculture,,Irrigation,,,,,,,,,,
3863,Agriculture,,Irrigation,,,,,,,,,,
3864,Agriculture,,Irrigation,,,,,,,,,,
3865,Agriculture,,Irrigation,,,,,,,,,,
3866,Agriculture,,Irrigation,,,,,,,,,,
3867,Agriculture,,Irrigation,,,,,,,,,,
3868,Agriculture,,Irrigation,,,,,,,,,,
3869,Agriculture,,Irrigation,,,,,,,,,,
3870,Agriculture,,Irrigation,,,,,,,,,,
3871,Agriculture,,Irrigation,,,,,,,,,,
3872,Agriculture,,Irrigation,,,,,,,,,,
3873,Agriculture,,Irrigation,,,,,,,,,,
3874,Agriculture,,Irrigation,,,,,,,,,,
3875,Agriculture,,Irrigation,,,,,,,,,,
3876,Agriculture,,Irrigation,,,,,,,,,,
3877,Agriculture,,Irrigation,,,,,,,,,,
3878,Agriculture,,Irrigation,,,,,,,,,,
3879,Agriculture,,Irrigation,,,,,,,,,,
3880,Agriculture,,Irrigation,,,,,,,,,,
3881,Agriculture,,Irrigation,,,,,,,,,,
3882,Agriculture,,Irrigation,,,,,,,,,,
3883,Agriculture,,Irrigation,,,,,,,,,,
3884,Agriculture,,Irrigation,,,,,,,,,,
3885,Agriculture,,Irrigation,,,,,,,,,,
3886,Agriculture,,Irrigation,,,,,,,,,,
3887,Agriculture,,Irrigation,,,,,,,,,,
3888,Agriculture,,Irrigation,,,,,,,,,,
3889,Agriculture,,Irrigation,,,,,,,,,,
3890,Agriculture,,Irrigation,,,,,,,,,,
3891,Agriculture,,Irrigation,,,,,,,,,,
3892,Agriculture,,Irrigation,,,,,,,,,,
3893,Agriculture,,Irrigation,,,,,,,,,,
3894,Agriculture,,Irrigation,,,,,,,,,,
3895,Agriculture,,Irrigation,,,,,,,,,,
3896,Agriculture,,Irrigation,,,,,,,,,,
3897,Agriculture,,Irrigation,,,,,,,,,,
3898,Agriculture,,Irrigation,,,,,,,,,,
3899,Agriculture,,Irrigation,,,,,,,,,,
3900,Agriculture,,Irrigation,,,,,,,,,,
3901,Agriculture,,Irrigation,,,,,,,,,,
3902,Agriculture,,Irrigation,,,,,,,,,,
3903,Agriculture,,Irrigation,,,,,,,,,,
3904,Agriculture,,Irrigation,,,,,,,,,,
3905,Agriculture,,Irrigation,,,,,,,,,,
3906,Agriculture,,Irrigation,,,,,,,,,,
3907,Agriculture,,Irrigation,,,,,,,,,,
3908,Agriculture,,Irrigation,,,,,,,,,,
3909,Agriculture,,Irrigation,,,,,,,,,,
3910,Agriculture,,Irrigation,,,,,,,,,,
3911,Agriculture,,Irrigation,,,,,,,,,,
3912,Agriculture,,Irrigation,,,,,,,,,,
3913,Agriculture,,Irrigation,,,,,,,,,,
3914,Agriculture,,Irrigation,,,,,,,,,,
3915,Agriculture,,Irrigation,,,,,,,,,,
3916,Agriculture,,Irrigation,,,,,,,,,,
3917,Agriculture,,Irrigation,,,,,,,,,,
3918,Agriculture,,Irrigation,,,,,,,,,,
3919,Agriculture,,Irrigation,,,,,,,,,,
3920,Agriculture,,Irrigation,,,,,,,,,,
3921,Agriculture,,Irrigation,,,,,,,,,,
3922,Agriculture,,Irrigation,,,,,,,,,,
3923,Agriculture,,Irrigation,,,,,,,,,,
3924,Agriculture,,Irrigation,,,,,,,,,,
3925,Agriculture,,Irrigation,,,,,,,,,,
3926,Agriculture,,Irrigation,,,,,,,,,,
3927,Agriculture,,Irrigation,,,,,,,,,,
3928,Agriculture,,Irrigation,,,,,,,,,,
3929,Agriculture,,Irrigation,,,,,,,,,,
3930,Agriculture,,Irrigation,,,,,,,,,,
3931,Agriculture,,Irrigation,,,,,,,,,,
3932,Agriculture,,Irrigation,,,,,,,,,,
3933,Agriculture,,Irrigation,,,,,,,,,,
3934,Agriculture,,Irrigation,,,,,,,,,,
3935,Agriculture,,Irrigation,,,,,,,,,,
3936,Agriculture,,Irrigation,,,,,,,,,,
3937,Agriculture,,Irrigation,,,,,,,,,,
3938,Agriculture,,Irrigation,,,,,,,,,,
3939,Agriculture,,Irrigation,,,,,,,,,,
3940,Agriculture,,Irrigation,,,,,,,,,,
3941,Agriculture,,Irrigation,,,,,,,,,,
3942,Agriculture,,Irrigation,,,,,,,,,,
3943,Agriculture,,Irrigation,,,,,,,,,,
3944,Agriculture,,Irrigation,,,,,,,,,,
3945,Agriculture,,Irrigation,,,,,,,,,,
3946,Agriculture,,Irrigation,,,,,,,,,,
3947,Agriculture,,Irrigation,,,,,,,,,,
3948,Agriculture,,Irrigation,,,,,,,,,,
3949,Agriculture,,Irrigation,,,,,,,,,,
3950,Agriculture,,Irrigation,,,,,,,,,,
3951,Agriculture,,Irrigation,,,,,,,,,,
3952,Agriculture,,Irrigation,,,,,,,,,,
3953,Agriculture,,Irrigation,,,,,,,,,,
3954,Agriculture,,Irrigation,,,,,,,,,,
3955,Agriculture,,Irrigation,,,,,,,,,,
3956,Agriculture,,Irrigation,,,,,,,,,,
3957,Agriculture,,Irrigation,,,,,,,,,,
3958,Agriculture,,Irrigation,,,,,,,,,,
3959,Agriculture,,Irrigation,,,,,,,,,,
3960,Agriculture,,Irrigation,,,,,,,,,,
3961,Agriculture,,Irrigation,,,,,,,,,,
3962,Agriculture,,Irrigation,,,,,,,,,,
3963,Agriculture,,Irrigation,,,,,,,,,,
3964,Agriculture,,Irrigation,,,,,,,,,,
3965,Agriculture,,Irrigation,,,,,,,,,,
3966,Agriculture,,Irrigation,,,,,,,,,,
3967,Agriculture,,Irrigation,,,,,,,,,,
3968,Agriculture,,Irrigation,,,,,,,,,,
3969,Agriculture,,Irrigation,,,,,,,,,,
3970,Agriculture,,Irrigation,,,,,,,,,,
3971,Agriculture,,Irrigation,,,,,,,,,,
3972,Agriculture,,Irrigation,,,,,,,,,,
3973,Agriculture,,Irrigation,,,,,,,,,,
3974,Agriculture,,Irrigation,,,,,,,,,,
3975,Agriculture,,Irrigation,,,,,,,,,,
3976,Agriculture,,Irrigation,,,,,,,,,,
3977,Agriculture,,Irrigation,,,,,,,,,,
3978,Agriculture,,Irrigation,,,,,,,,,,
3979,Agriculture,,Irrigation,,,,,,,,,,
3980,Agriculture,,Irrigation,,,,,,,,,,
3981,Agriculture,,Irrigation,,,,,,,,,,
3982,Agriculture,,Irrigation,,,,,,,,,,
3983,Agriculture,,Irrigation,,,,,,,,,,
3984,Agriculture,,Irrigation,,,,,,,,,,
3985,Agriculture,,Irrigation,,,,,,,,,,
3986,Agriculture,,Irrigation,,,,,,,,,,
3987,Agriculture,,Irrigation,,,,,,,,,,
3988,Agriculture,,Irrigation,,,,,,,,,,
3989,Agriculture,,Irrigation,,,,,,,,,,
3990,Agriculture,,Irrigation,,,,,,,,,,
3991,Agriculture,,Irrigation,,,,,,,,,,
3992,Agriculture,,Irrigation,,,,,,,,,,
3993,Agriculture,,Irrigation,,,,,,,,,,
3994,Agriculture,,Irrigation,,,,,,,,,,
3995,Agriculture,,Irrigation,,,,,,,,,,
3996,Agriculture,,Irrigation,,,,,,,,,,
3997,Agriculture,,Irrigation,,,,,,,,,,
3998,Agriculture,,Irrigation,,,,,,,,,,
3999,Agriculture,,Irrigation,,,,,,,,,,
4000,Agriculture,,Irrigation,,,,,,,,,,
4001,Agriculture,,Irrigation,,,,,,,,,,
4002,Agriculture,,Irrigation,,,,,,,,,,
4003,Agriculture,,Irrigation,,,,,,,,,,
4004,Agriculture,,Irrigation,,,,,,,,,,
4005,Agriculture,,Irrigation,,,,,,,,,,
4006,Agriculture,,Irrigation,,,,,,,,,,
4007,Agriculture,,Irrigation,,,,,,,,,,
4008,Agriculture,,Irrigation,,,,,,,,,,
4009,Agriculture,,Irrigation,,,,,,,,,,
4010,Agriculture,,Irrigation,,,,,,,,,,
4011,Agriculture,,Irrigation,,,,,,,,,,
4012,Agriculture,,Irrigation,,,,,,,,,,
4013,Agriculture,,Irrigation,,,,,,,,,,
4014,Agriculture,,Irrigation,,,,,,,,,,
4015,Agriculture,,Irrigation,,,,,,,,,,
4016,Agriculture,,Irrigation,,,,,,,,,,
4017,Agriculture,,Irrigation,,,,,,,,,,
4018,Agriculture,,Irrigation,,,,,,,,,,
4019,Agriculture,,Irrigation,,,,,,,,,,
4020,Agriculture,,Irrigation,,,,,,,,,,
4021,Agriculture,,Irrigation,,,,,,,,,,
4022,Agriculture,,Irrigation,,,,,,,,,,
4023,Agriculture,,Irrigation,,,,,,,,,,
4024,Agriculture,,Irrigation,,,,,,,,,,
4025,Agriculture,,Irrigation,,,,,,,,,,
4026,Agriculture,,Irrigation,,,,,,,,,,
4027,Agriculture,,Irrigation,,,,,,,,,,
4028,Agriculture,,Irrigation,,,,,,,,,,
4029,Agriculture,,Irrigation,,,,,,,,,,
4030,Agriculture,,Irrigation,,,,,,,,,,
4031,Agriculture,,Irrigation,,,,,,,,,,
4032,Agriculture,,Irrigation,,,,,,,,,,
4033,Agriculture,,Irrigation,,,,,,,,,,
4034,Agriculture,,Irrigation,,,,,,,,,,
4035,Agriculture,,Irrigation,,,,,,,,,,
4036,Agriculture,,Irrigation,,,,,,,,,,
4037,Agriculture,,Irrigation,,,,,,,,,,
4038,Agriculture,,Irrigation,,,,,,,,,,
4039,Agriculture,,Irrigation,,,,,,,,,,
4040,Agriculture,,Irrigation,,,,,,,,,,
4041,Agriculture,,Irrigation,,,,,,,,,,
4042,Agriculture,,Irrigation,,,,,,,,,,
4043,Agriculture,,Irrigation,,,,,,,,,,
4044,Agriculture,,Irrigation,,,,,,,,,,
4045,Agriculture,,Irrigation,,,,,,,,,,
4046,Agriculture,,Irrigation,,,,,,,,,,
4047,Agriculture,,Irrigation,,,,,,,,,,
4048,Agriculture,,Irrigation,,,,,,,,,,
4049,Agriculture,,Irrigation,,,,,,,,,,
4050,Agriculture,,Irrigation,,,,,,,,,,
4051,Agriculture,,Irrigation,,,,,,,,,,
4052,Agriculture,,Irrigation,,,,,,,,,,
4053,Agriculture,,Irrigation,,,,,,,,,,
4054,Agriculture,,Irrigation,,,,,,,,,,
4055,Agriculture,,Irrigation,,,,,,,,,,
4056,Agriculture,,Irrigation,,,,,,,,,,
4057,Agriculture,,Irrigation,,,,,,,,,,
4058,Agriculture,,Irrigation,,,,,,,,,,
4059,Agriculture,,Irrigation,,,,,,,,,,
4060,Agriculture,,Irrigation,,,,,,,,,,
4061,Agriculture,,Irrigation,,,,,,,,,,
4062,Agriculture,,Irrigation,,,,,,,,,,
4063,Agriculture,,Irrigation,,,,,,,,,,
4064,Agriculture,,Irrigation,,,,,,,,,,
4065,Agriculture,,Irrigation,,,,,,,,,,
4066,Agriculture,,Irrigation,,,,,,,,,,
4067,Agriculture,,Irrigation,,,,,,,,,,
4068,Agriculture,,Irrigation,,,,,,,,,,
4069,Agriculture,,Irrigation,,,,,,,,,,
4070,Agriculture,,Irrigation,,,,,,,,,,
4071,Agriculture,,Irrigation,,,,,,,,,,
4072,Agriculture,,Irrigation,,,,,,,,,,
4073,Agriculture,,Irrigation,,,,,,,,,,
4074,Agriculture,,Irrigation,,,,,,,,,,
4075,Agriculture,,Irrigation,,,,,,,,,,
4076,Agriculture,,Irrigation,,,,,,,,,,
4077,Agriculture,,Irrigation,,,,,,,,,,
4078,Agriculture,,Irrigation,,,,,,,,,,
4079,Agriculture,,Irrigation,,,,,,,,,,
4080,Agriculture,,Irrigation,,,,,,,,,,
4081,Agriculture,,Irrigation,,,,,,,,,,
4082,Agriculture,,Irrigation,,,,,,,,,,
4083,Agriculture,,Irrigation,,,,,,,,,,
4084,Agriculture,,Irrigation,,,,,,,,,,
4085,Agriculture,,Irrigation,,,,,,,,,,
4086,Agriculture,,Irrigation,,,,,,,,,,
4087,Agriculture,,Irrigation,,,,,,,,,,
4088,Agriculture,,Irrigation,,,,,,,,,,
4089,Agriculture,,Irrigation,,,,,,,,,,
4090,Agriculture,,Irrigation,,,,,,,,,,
4091,Agriculture,,Irrigation,,,,,,,,,,
4092,Agriculture,,Irrigation,,,,,,,,,,
4093,Agriculture,,Irrigation,,,,,,,,,,
4094,Agriculture,,Irrigation,,,,,,,,,,
4095,Agriculture,,Irrigation,,,,,,,,,,
4096,Agriculture,,Irrigation,,,,,,,,,,
4097,Agriculture,,Irrigation,,,,,,,,,,
4098,Agriculture,,Irrigation,,,,,,,,,,
4099,Agriculture,,Irrigation,,,,,,,,,,
4100,Agriculture,,Irrigation,,,,,,,,,,
4101,Agriculture,,Irrigation,,,,,,,,,,
4102,Agriculture,,Irrigation,,,,,,,,,,
4103,Agriculture,,Irrigation,,,,,,,,,,
4104,Agriculture,,Irrigation,,,,,,,,,,
4105,Agriculture,,Irrigation,,,,,,,,,,
4106,Agriculture,,Irrigation,,,,,,,,,,
4107,Agriculture,,Irrigation,,,,,,,,,,
4108,Agriculture,,Irrigation,,,,,,,,,,
4109,Agriculture,,Irrigation,,,,,,,,,,
4110,Agriculture,,Irrigation,,,,,,,,,,
4111,Agriculture,,Irrigation,,,,,,,,,,
4112,Agriculture,,Irrigation,,,,,,,,,,
4113,Agriculture,,Irrigation,,,,,,,,,,
4114,Agriculture,,Irrigation,,,,,,,,,,
4115,Agriculture,,Irrigation,,,,,,,,,,
4116,Agriculture,,Irrigation,,,,,,,,,,
4117,Agriculture,,Irrigation,,,,,,,,,,
4118,Agriculture,,Irrigation,,,,,,,,,,
4119,Agriculture,,Irrigation,,,,,,,,,,
4120,Agriculture,,Irrigation,,,,,,,,,,
4121,Agriculture,,Irrigation,,,,,,,,,,
4122,Agriculture,,Irrigation,,,,,,,,,,
4123,Agriculture,,Irrigation,,,,,,,,,,
4124,Agriculture,,Irrigation,,,,,,,,,,
4125,Agriculture,,Irrigation,,,,,,,,,,
4126,Agriculture,,Irrigation,,,,,,,,,,
4127,Agriculture,,Irrigation,,,,,,,,,,
4128,Agriculture,,Irrigation,,,,,,,,,,
4129,Agriculture,,Irrigation,,,,,,,,,,
4130,Agriculture,,Irrigation,,,,,,,,,,
4131,Agriculture,,Irrigation,,,,,,,,,,
4132,Agriculture,,Irrigation,,,,,,,,,,
4133,Agriculture,,Irrigation,,,,,,,,,,
4134,Agriculture,,Irrigation,,,,,,,,,,
4135,Agriculture,,Irrigation,,,,,,,,,,
4136,Agriculture,,Irrigation,,,,,,,,,,
4137,Agriculture,,Irrigation,,,,,,,,,,
4138,Agriculture,,Irrigation,,,,,,,,,,
4139,Agriculture,,Irrigation,,,,,,,,,,
4140,Agriculture,,Irrigation,,,,,,,,,,
4141,Agriculture,,Irrigation,,,,,,,,,,
4142,Agriculture,,Irrigation,,,,,,,,,,
4143,Agriculture,,Irrigation,,,,,,,,,,
4144,Agriculture,,Irrigation,,,,,,,,,,
4145,Agriculture,,Irrigation,,,,,,,,,,
4146,Agriculture,,Irrigation,,,,,,,,,,
4147,Agriculture,,Irrigation,,,,,,,,,,
4148,Agriculture,,Irrigation,,,,,,,,,,
4149,Agriculture,,Irrigation,,,,,,,,,,
4150,Agriculture,,Irrigation,,,,,,,,,,
4151,Agriculture,,Irrigation,,,,,,,,,,
4152,Agriculture,,Irrigation,,,,,,,,,,
4153,Agriculture,,Irrigation,,,,,,,,,,
4154,Agriculture,,Irrigation,,,,,,,,,,
4155,Agriculture,,Irrigation,,,,,,,,,,
4156,Agriculture,,Irrigation,,,,,,,,,,
4157,Agriculture,,Irrigation,,,,,,,,,,
4158,Agriculture,,Irrigation,,,,,,,,,,
4159,Agriculture,,Irrigation,,,,,,,,,,
4160,Agriculture,,Irrigation,,,,,,,,,,
4161,Agriculture,,Irrigation,,,,,,,,,,
4162,Agriculture,,Irrigation,,,,,,,,,,
4163,Agriculture,,Irrigation,,,,,,,,,,
4164,Agriculture,,Irrigation,,,,,,,,,,
4165,Agriculture,,Irrigation,,,,,,,,,,
4166,Agriculture,,Irrigation,,,,,,,,,,
4167,Agriculture,,Irrigation,,,,,,,,,,
4168,Agriculture,,Irrigation,,,,,,,,,,
4169,Agriculture,,Irrigation,,,,,,,,,,
4170,Agriculture,,Irrigation,,,,,,,,,,
4171,Agriculture,,Irrigation,,,,,,,,,,
4172,Agriculture,,Irrigation,,,,,,,,,,
4173,Agriculture,,Irrigation,,,,,,,,,,
4174,Agriculture,,Irrigation,,,,,,,,,,
4175,Agriculture,,Irrigation,,,,,,,,,,
4176,Agriculture,,Irrigation,,,,,,,,,,
4177,Agriculture,,Irrigation,,,,,,,,,,
4178,Agriculture,,Irrigation,,,,,,,,,,
4179,Agriculture,,Irrigation,,,,,,,,,,
4180,Agriculture,,Irrigation,,,,,,,,,,
4181,Agriculture,,Irrigation,,,,,,,,,,
4182,Agriculture,,Irrigation,,,,,,,,,,
4183,Agriculture,,Irrigation,,,,,,,,,,
4184,Agriculture,,Irrigation,,,,,,,,,,
4185,Agriculture,,Irrigation,,,,,,,,,,
4186,Agriculture,,Irrigation,,,,,,,,,,
4187,Agriculture,,Irrigation,,,,,,,,,,
4188,Agriculture,,Irrigation,,,,,,,,,,
4189,Agriculture,,Irrigation,,,,,,,,,,
4190,Agriculture,,Irrigation,,,,,,,,,,
4191,Agriculture,,Irrigation,,,,,,,,,,
4192,Agriculture,,Irrigation,,,,,,,,,,
4193,Agriculture,,Irrigation,,,,,,,,,,
4194,Agriculture,,Irrigation,,,,,,,,,,
4195,Agriculture,,Irrigation,,,,,,,,,,
4196,Agriculture,,Irrigation,,,,,,,,,,
4197,Agriculture,,Irrigation,,,,,,,,,,
4198,Agriculture,,Irrigation,,,,,,,,,,
4199,Agriculture,,Irrigation,,,,,,,,,,
4200,Agriculture,,Irrigation,,,,,,,,,,
4201,Agriculture,,Irrigation,,,,,,,,,,
4202,Agriculture,,Irrigation,,,,,,,,,,
4203,Agriculture,,Irrigation,,,,,,,,,,
4204,Agriculture,,Irrigation,,,,,,,,,,
4205,Agriculture,,Irrigation,,,,,,,,,,
4206,Agriculture,,Irrigation,,,,,,,,,,
4207,Agriculture,,Irrigation,,,,,,,,,,
4208,Agriculture,,Irrigation,,,,,,,,,,
4209,Agriculture,,Irrigation,,,,,,,,,,
4210,Agriculture,,Irrigation,,,,,,,,,,
4211,Agriculture,,Irrigation,,,,,,,,,,
4212,Agriculture,,Irrigation,,,,,,,,,,
4213,Agriculture,,Irrigation,,,,,,,,,,
4214,Agriculture,,Irrigation,,,,,,,,,,
4215,Agriculture,,Irrigation,,,,,,,,,,
4216,Agriculture,,Irrigation,,,,,,,,,,
4217,Agriculture,,Irrigation,,,,,,,,,,
4218,Agriculture,,Irrigation,,,,,,,,,,
4219,Agriculture,,Irrigation,,,,,,,,,,
4220,Agriculture,,Irrigation,,,,,,,,,,
4221,Agriculture,,Irrigation,,,,,,,,,,
4222,Agriculture,,Irrigation,,,,,,,,,,
4223,Agriculture,,Irrigation,,,,,,,,,,
4224,Agriculture,,Irrigation,,,,,,,,,,
4225,Agriculture,,Irrigation,,,,,,,,,,
4226,Agriculture,,Irrigation,,,,,,,,,,
4227,Agriculture,,Irrigation,,,,,,,,,,
4228,Agriculture,,Irrigation,,,,,,,,,,
4229,Agriculture,,Irrigation,,,,,,,,,,
4230,Agriculture,,Irrigation,,,,,,,,,,
4231,Agriculture,,Irrigation,,,,,,,,,,
4232,Agriculture,,Irrigation,,,,,,,,,,
4233,Agriculture,,Irrigation,,,,,,,,,,
4234,Agriculture,,Irrigation,,,,,,,,,,
4235,Agriculture,,Irrigation,,,,,,,,,,
4236,Agriculture,,Irrigation,,,,,,,,,,
4237,Agriculture,,Irrigation,,,,,,,,,,
4238,Agriculture,,Irrigation,,,,,,,,,,
4239,Agriculture,,Irrigation,,,,,,,,,,
4240,Agriculture,,Irrigation,,,,,,,,,,
4241,Agriculture,,Irrigation,,,,,,,,,,
4242,Agriculture,,Irrigation,,,,,,,,,,
4243,Agriculture,,Irrigation,,,,,,,,,,
4244,Agriculture,,Irrigation,,,,,,,,,,
4245,Agriculture,,Irrigation,,,,,,,,,,
4246,Agriculture,,Irrigation,,,,,,,,,,
4247,Agriculture,,Irrigation,,,,,,,,,,
4248,Agriculture,,Irrigation,,,,,,,,,,
4249,Agriculture,,Irrigation,,,,,,,,,,
4250,Agriculture,,Irrigation,,,,,,,,,,
4251,Agriculture,,Irrigation,,,,,,,,,,
4252,Agriculture,,Irrigation,,,,,,,,,,
4253,Agriculture,,Irrigation,,,,,,,,,,
4254,Agriculture,,Irrigation,,,,,,,,,,
4255,Agriculture,,Irrigation,,,,,,,,,,
4256,Agriculture,,Irrigation,,,,,,,,,,
4257,Agriculture,,Irrigation,,,,,,,,,,
4258,Agriculture,,Irrigation,,,,,,,,,,
4259,Agriculture,,Irrigation,,,,,,,,,,
4260,Agriculture,,Irrigation,,,,,,,,,,
4261,Agriculture,,Irrigation,,,,,,,,,,
4262,Agriculture,,Irrigation,,,,,,,,,,
4263,Agriculture,,Irrigation,,,,,,,,,,
4264,Agriculture,,Irrigation,,,,,,,,,,
4265,Agriculture,,Irrigation,,,,,,,,,,
4266,Agriculture,,Irrigation,,,,,,,,,,
4267,Agriculture,,Irrigation,,,,,,,,,,
4268,Agriculture,,Irrigation,,,,,,,,,,
4269,Agriculture,,Irrigation,,,,,,,,,,
4270,Agriculture,,Irrigation,,,,,,,,,,
4271,Agriculture,,Irrigation,,,,,,,,,,
4272,Agriculture,,Irrigation,,,,,,,,,,
4273,Agriculture,,Irrigation,,,,,,,,,,
4274,Agriculture,,Irrigation,,,,,,,,,,
4275,Agriculture,,Irrigation,,,,,,,,,,
4276,Agriculture,,Irrigation,,,,,,,,,,
4277,Agriculture,,Irrigation,,,,,,,,,,
4278,Agriculture,,Irrigation,,,,,,,,,,
4279,Agriculture,,Irrigation,,,,,,,,,,
4280,Agriculture,,Irrigation,,,,,,,,,,
4281,Agriculture,,Irrigation,,,,,,,,,,
4282,Agriculture,,Irrigation,,,,,,,,,,
4283,Agriculture,,Irrigation,,,,,,,,,,
4284,Agriculture,,Irrigation,,,,,,,,,,
4285,Agriculture,,Irrigation,,,,,,,,,,
4286,Agriculture,,Irrigation,,,,,,,,,,
4287,Agriculture,,Irrigation,,,,,,,,,,
4288,Agriculture,,Irrigation,,,,,,,,,,
4289,Agriculture,,Irrigation,,,,,,,,,,
4290,Agriculture,,Irrigation,,,,,,,,,,
4291,Agriculture,,Irrigation,,,,,,,,,,
4292,Agriculture,,Irrigation,,,,,,,,,,
4293,Agriculture,,Irrigation,,,,,,,,,,
4294,Agriculture,,Irrigation,,,,,,,,,,
4295,Agriculture,,Irrigation,,,,,,,,,,
4296,Agriculture,,Irrigation,,,,,,,,,,
4297,Agriculture,,Irrigation,,,,,,,,,,
4298,Agriculture,,Irrigation,,,,,,,,,,
4299,Agriculture,,Irrigation,,,,,,,,,,
4300,Agriculture,,Irrigation,,,,,,,,,,
4301,Agriculture,,Irrigation,,,,,,,,,,
4302,Agriculture,,Irrigation,,,,,,,,,,
4303,Agriculture,,Irrigation,,,,,,,,,,
4304,Agriculture,,Irrigation,,,,,,,,,,
4305,Agriculture,,Irrigation,,,,,,,,,,
4306,Agriculture,,Irrigation,,,,,,,,,,
4307,Agriculture,,Irrigation,,,,,,,,,,
4308,Agriculture,,Irrigation,,,,,,,,,,
4309,Agriculture,,Irrigation,,,,,,,,,,
4310,Agriculture,,Irrigation,,,,,,,,,,
4311,Agriculture,,Irrigation,,,,,,,,,,
4312,Agriculture,,Irrigation,,,,,,,,,,
4313,Agriculture,,Irrigation,,,,,,,,,,
4314,Agriculture,,Irrigation,,,,,,,,,,
4315,Agriculture,,Irrigation,,,,,,,,,,
4316,Agriculture,,Irrigation,,,,,,,,,,
4317,Agriculture,,Irrigation,,,,,,,,,,
4318,Agriculture,,Irrigation,,,,,,,,,,
4319,Agriculture,,Irrigation,,,,,,,,,,
4320,Agriculture,,Irrigation,,,,,,,,,,
4321,Agriculture,,Irrigation,,,,,,,,,,
4322,Agriculture,,Irrigation,,,,,,,,,,
4323,Agriculture,,Irrigation,,,,,,,,,,
4324,Agriculture,,Irrigation,,,,,,,,,,
4325,Agriculture,,Irrigation,,,,,,,,,,
4326,Agriculture,,Irrigation,,,,,,,,,,
4327,Agriculture,,Irrigation,,,,,,,,,,
4328,Agriculture,,Irrigation,,,,,,,,,,
4329,Agriculture,,Irrigation,,,,,,,,,,
4330,Agriculture,,Irrigation,,,,,,,,,,
4331,Agriculture,,Irrigation,,,,,,,,,,
4332,Agriculture,,Irrigation,,,,,,,,,,
4333,Agriculture,,Irrigation,,,,,,,,,,
4334,Agriculture,,Irrigation,,,,,,,,,,
4335,Agriculture,,Irrigation,,,,,,,,,,
4336,Agriculture,,Irrigation,,,,,,,,,,
4337,Agriculture,,Irrigation,,,,,,,,,,
4338,Agriculture,,Irrigation,,,,,,,,,,
4339,Agriculture,,Irrigation,,,,,,,,,,
4340,Agriculture,,Irrigation,,,,,,,,,,
4341,Agriculture,,Irrigation,,,,,,,,,,
4342,Agriculture,,Irrigation,,,,,,,,,,
4343,Agriculture,,Irrigation,,,,,,,,,,
4344,Agriculture,,Irrigation,,,,,,,,,,
4345,Agriculture,,Irrigation,,,,,,,,,,
4346,Agriculture,,Irrigation,,,,,,,,,,
4347,Agriculture,,Irrigation,,,,,,,,,,
4348,Agriculture,,Irrigation,,,,,,,,,,
4349,Agriculture,,Irrigation,,,,,,,,,,
4350,Agriculture,,Irrigation,,,,,,,,,,
4351,Agriculture,,Irrigation,,,,,,,,,,
4352,Agriculture,,Irrigation,,,,,,,,,,
4353,Agriculture,,Irrigation,,,,,,,,,,
4354,Agriculture,,Irrigation,,,,,,,,,,
4355,Agriculture,,Irrigation,,,,,,,,,,
4356,Agriculture,,Irrigation,,,,,,,,,,
4357,Agriculture,,Irrigation,,,,,,,,,,
4358,Agriculture,,Irrigation,,,,,,,,,,
4359,Agriculture,,Irrigation,,,,,,,,,,
4360,Agriculture,,Irrigation,,,,,,,,,,
4361,Agriculture,,Irrigation,,,,,,,,,,
4362,Agriculture,,Irrigation,,,,,,,,,,
4363,Agriculture,,Irrigation,,,,,,,,,,
4364,Agriculture,,Irrigation,,,,,,,,,,
4365,Agriculture,,Irrigation,,,,,,,,,,
4366,Agriculture,,Irrigation,,,,,,,,,,
4367,Agriculture,,Irrigation,,,,,,,,,,
