BeneficialUseID,BeneficialUseUUID,BeneficialUseCategory,PrimaryUseCategory,USGSCategoryNameCV,NAICSCodeNameCV
1913,1913,"Irrigation, Municipal, Commercial, Recreation, Fishery, Fire, Domestic, Augmentation, Snowmaking, Wildlife",,,
1914,1914,"Irrigation, Recreation, Fire, Stock, Augmentation",,,
1915,1915,"Irrigation, Recreation, Fishery, Fire, Domestic, Augmentation",,,
1916,1916,"Irrigation, Municipal, Commercial, Industrial, Recreation, Fishery, Domestic, Stock, Augmentation, Recharge",,,
1917,1917,"Storage, Recreation, Fishery, Stock, Evaporative",,,
1918,1918,"Irrigation, Municipal, Industrial, Fishery, Fire, Domestic, Other",,,
1919,1919,"Municipal, Recreation, Fishery, Fire, Stock, Wildlife",,,
1920,1920,"Fire, Other, Wildlife",,,
1921,1921,"Storage, Commercial, Domestic",,,
1922,1922,"Irrigation, Commercial, Industrial, Fire, Domestic, Stock, Power, Wildlife",,,
1923,1923,"Commercial, Domestic, Geothermal",,,
1924,1924,"Irrigation, Municipal, Recreation, Fishery, Fire, Domestic, Augmentation",,,
1925,1925,"Irrigation, Recreation, Fishery, Fire, Domestic, Stock, Augmentation, Evaporative, Other, Wildlife",,,
1926,1926,"Storage, Recreation, Fishery, Wildlife",,,
1927,1927,"Storage, Fire, Stock, Wildlife",,,
1928,1928,"Municipal, Industrial, Fire",,,
1929,1929,"Municipal, Industrial, Recreation, Fire, Domestic",,,
1930,1930,"Storage, Irrigation, Domestic, Minimum Streamflow",,,
1931,1931,"Irrigation, Industrial, Recreation, Fishery, Fire",,,
1932,1932,"Irrigation, Other",,,
1933,1933,"Irrigation, Municipal, Stock",,,
1934,1934,"Recreation, Stock",,,
1935,1935,"Storage, Irrigation, Commercial, Industrial, Recreation, Fire, Domestic",,,
1936,1936,"Irrigation, Fishery, Fire, Stock, Evaporative, Other, Wildlife",,,
1937,1937,"Storage, Commercial, Recreation, Fishery, Fire, Domestic, Augmentation, Other",,,
1938,1938,"Irrigation, Domestic, Augmentation",,,
1939,1939,"Irrigation, Municipal, Commercial, Recreation, Fire, Domestic, Stock, Augmentation, All Beneficial Uses",,,
1940,1940,"Recreation, Stock, Augmentation, Wildlife",,,
1941,1941,"Storage, Domestic",,,
1942,1942,"Storage, Irrigation, Municipal, Industrial, Recreation, Fishery, Domestic, Stock, Other, Wildlife",,,
1943,1943,"Irrigation, Commercial, Recreation, Fire, Domestic, Stock, Wildlife",,,
1944,1944,"Irrigation, Municipal, Recreation, Fishery, Other",,,
1945,1945,"Fishery, Other",,,
1946,1946,"Irrigation, Municipal, Commercial, Recreation, Domestic, Stock, Augmentation",,,
1947,1947,"Irrigation, Industrial, Augmentation, Recharge",,,
1948,1948,"Storage, Fishery",,,
1949,1949,"Irrigation, Municipal, Commercial, Industrial, Recreation, Fire, Domestic, Power",,,
1950,1950,"Irrigation, Commercial, Industrial, Fire, Power",,,
1951,1951,"Irrigation, Industrial, Fire, Augmentation",,,
1952,1952,"Municipal, Industrial, Domestic, Augmentation",,,
1953,1953,"Storage, Irrigation, Snowmaking",,,
1954,1954,"Commercial, Recharge",,,
1955,1955,"Irrigation, Municipal, Industrial, Recreation, Fishery, Fire, Domestic, Stock, Augmentation, Snowmaking",,,
1956,1956,"Municipal, Commercial, Recreation, Snowmaking",,,
1957,1957,"Irrigation, Municipal, Domestic, Augmentation",,,
1958,1958,"Irrigation, Fire, Domestic, Stock, Household Use Only",,,
1959,1959,"Municipal, Industrial, Recreation, Domestic",,,
1960,1960,"Irrigation, Commercial, Industrial, Recreation, Fire, Domestic, Augmentation, Power, Recharge",,,
1961,1961,"Irrigation, Industrial, Domestic, Federal Reserved",,,
1962,1962,"Commercial, Fishery, Fire, Stock, Wildlife",,,
1963,1963,"Irrigation, Commercial, Recreation, Fire, Domestic, Stock, Other",,,
1964,1964,"Irrigation, Fishery, Domestic, Stock, Wildlife",,,
1965,1965,"Storage, Irrigation, Fishery, Fire, Stock, Household Use Only, Wildlife",,,
1966,1966,"Irrigation, Augmentation",,,
1967,1967,"Irrigation, Commercial, Industrial, Fire, Domestic, Stock, Augmentation, Evaporative",,,
1968,1968,"Storage, Irrigation, Recreation, Stock, Other",,,
1969,1969,"Irrigation, Municipal, Industrial, Fire, Augmentation",,,
1970,1970,"Storage, Irrigation, Recreation, Fishery, Stock, Wildlife",,,
1971,1971,"Irrigation, Recreation, Fishery, Fire, Evaporative",,,
1972,1972,"Storage, Irrigation",,,
1973,1973,"Irrigation, Recreation, Fishery, Fire, Stock, Cumulative Accretion to River, Wildlife",,,
1974,1974,"Municipal, Fire, Stock",,,
1975,1975,"Fire, Augmentation, Recharge, Wildlife",,,
1976,1976,"Irrigation, Municipal, Commercial, Industrial, Recreation, Fishery, Domestic, Stock",,,
1977,1977,"Irrigation, Commercial, Recreation, Fishery, Domestic, Stock",,,
1978,1978,"Storage, Irrigation, Commercial",,,
1979,1979,"Irrigation, Commercial, Industrial, Fishery, Augmentation",,,
1980,1980,"Irrigation, Recreation, Fishery, Fire, Stock, Augmentation",,,
1981,1981,"Irrigation, Commercial, Industrial, Recreation, Fishery, Domestic, Augmentation",,,
1982,1982,"Irrigation, Fishery, Other, Wildlife",,,
1983,1983,"Recreation, Fishery, Domestic",,,
1984,1984,"Municipal, Commercial, Domestic, Other",,,
1985,1985,"Irrigation, Municipal, Industrial, Fire, Domestic, Snowmaking",,,
1986,1986,"Storage, Irrigation, Commercial, Domestic, Stock, Augmentation",,,
1987,1987,"Industrial, Power",,,
1988,1988,"Storage, Municipal, Commercial, Domestic",,,
1989,1989,"Storage, Domestic, Stock",,,
1990,1990,"Irrigation, Municipal, Industrial, Recreation, Fishery, Domestic, Augmentation, Other",,,
1991,1991,"Irrigation, Recreation, Fishery, Domestic, Augmentation",,,
1992,1992,"Irrigation, Municipal, Commercial, Industrial, All Beneficial Uses",,,
1993,1993,"Storage, Irrigation, Recreation, Domestic",,,
1994,1994,"Recreation, Fishery, Domestic, Augmentation, Wildlife",,,
1995,1995,"Irrigation, Municipal, Commercial, Recreation, Domestic, Augmentation",,,
1996,1996,"Irrigation, Commercial, Fishery, Fire, Domestic, Other",,,
1997,1997,"Irrigation, Industrial, Fire, Stock, Wildlife",,,
1998,1998,"Storage, Irrigation, Municipal, Commercial, Industrial, Recreation, Fishery, Domestic, Augmentation",,,
1999,1999,"Irrigation, Municipal, Domestic, Power",,,
2000,2000,"Storage, Irrigation, Industrial, Recreation, Fishery, Augmentation",,,
2001,2001,"Augmentation, All Beneficial Uses",,,
2002,2002,"Irrigation, Municipal, Fishery, Augmentation, Power",,,
2003,2003,"Irrigation, Domestic, Stock, Snowmaking",,,
2004,2004,"Commercial, Recreation, Fishery, Fire, Wildlife",,,
2005,2005,"Fishery, Domestic, Other",,,
2006,2006,"Storage, Irrigation, Fire, Domestic, Stock",,,
2007,2007,"Storage, Irrigation, Municipal, Fire, Domestic, Other",,,
2008,2008,"Storage, Irrigation, Commercial, Industrial, Fishery, All Beneficial Uses",,,
2009,2009,"Municipal, Recreation, Domestic, Minimum Streamflow",,,
2010,2010,"Commercial, Recreation, Fishery, Domestic, Other, Wildlife",,,
2011,2011,"Irrigation, Commercial, Fishery, Domestic, Stock",,,
2012,2012,"Storage, Augmentation, Evaporative",,,
2013,2013,"Irrigation, Municipal, Recreation, Stock, Augmentation",,,
2014,2014,"Storage, Irrigation, Municipal, Commercial, Industrial, Recreation, Fishery, Domestic, Augmentation, Evaporative",,,
2015,2015,"Irrigation, Municipal, Commercial, Industrial, Recreation, Fishery, Domestic, Augmentation, Other, Wildlife",,,
2016,2016,Minimum Streamflow,,,
2017,2017,"Fishery, Augmentation",,,
2018,2018,"Recreation, Fishery, Stock, Other",,,
2019,2019,"Industrial, Fire",,,
2020,2020,"Recreation, Fishery, Fire, Domestic, Stock, Augmentation, Wildlife",,,
2021,2021,"Commercial, Fire, Domestic, Stock",,,
2022,2022,"Irrigation, Commercial, Industrial, Recreation, Fishery, Fire, Augmentation, Other, Wildlife",,,
2023,2023,"Irrigation, Commercial, Industrial, Recreation, Domestic, Other",,,
2024,2024,"Domestic, Stock, Wildlife",,,
2025,2025,"Irrigation, Recreation, Fire, Stock",,,
2026,2026,"Irrigation, Municipal, Commercial, Stock, Augmentation, Snowmaking",,,
2027,2027,"Irrigation, Recreation, Fishery, Fire, Augmentation, Recharge, Wildlife",,,
2028,2028,"Irrigation, Municipal, Commercial, Fire, Domestic",,,
2029,2029,"Irrigation, Commercial, Industrial, Recreation, Fishery, Fire, Domestic, Stock, Augmentation",,,
2030,2030,"Industrial, Domestic, Stock",,,
2031,2031,"Irrigation, Industrial, Recreation, Fire, Stock",,,
2032,2032,"Recreation, Fishery, Fire, Evaporative, Wildlife",,,
2033,2033,"Irrigation, Municipal, Commercial, Industrial, Domestic, Snowmaking",,,
2034,2034,"Irrigation, Municipal, Recreation, Fishery, Domestic, Stock, Augmentation, Wildlife",,,
2035,2035,"Irrigation, Industrial, Domestic, Other",,,
2036,2036,"Irrigation, Municipal, Commercial, Industrial, Recreation, Fishery, Domestic, Other",,,
2037,2037,"Fishery, Federal Reserved, Other",,,
2038,2038,"Recreation, Stock, Evaporative",,,
2039,2039,"Recreation, Fishery, Stock, Minimum Streamflow, Wildlife",,,
2040,2040,"Irrigation, Recreation, Fishery, Stock, Other, Wildlife",,,
2041,2041,"Irrigation, Municipal, Commercial, Industrial, Recreation, Fishery, Fire, Domestic, Augmentation, Power",,,
2042,2042,"Fire, Domestic, Wildlife",,,
2043,2043,"Irrigation, Municipal, Commercial, Industrial, Recreation, Domestic, Power, All Beneficial Uses",,,
2044,2044,"Irrigation, Municipal, Commercial, Recreation, Fishery, Domestic",,,
2045,2045,"Industrial, Recreation",,,
2046,2046,"Irrigation, Municipal, Commercial, Industrial, Recreation, Fishery, Fire, Domestic, Household Use Only, Wildlife",,,
2047,2047,"Municipal, Commercial, Industrial, Augmentation, Wildlife",,,
2048,2048,"Irrigation, Municipal, Commercial, Industrial, Fire, Augmentation, Power, Wildlife",,,
2049,2049,"Irrigation, Fishery, Stock, Augmentation, Wildlife",,,
2050,2050,"Irrigation, Industrial, Recreation, Fishery, Fire, Domestic, Stock, Augmentation, Power, Recharge",,,
2051,2051,"Commercial, Industrial, Domestic, Stock, Augmentation",,,
2052,2052,"Irrigation, Municipal, Commercial, Recreation, Fishery, Fire, Domestic, Stock, Evaporative, Wildlife",,,
2053,2053,"Municipal, Augmentation, Recharge",,,
2054,2054,"Irrigation, Domestic, Stock, Other, Wildlife",,,
2055,2055,"Irrigation, Commercial, Domestic, Power, Other",,,
2056,2056,"Storage, Irrigation, Commercial, Fire, Domestic, Stock, Augmentation, Wildlife",,,
2057,2057,"Commercial, Recreation, Fishery, Augmentation, Wildlife",,,
2058,2058,"Domestic, Federal Reserved, Other",,,
2059,2059,Federal Reserved,,,
2060,2060,"Irrigation, Commercial, Recreation, Fishery, Fire, Domestic, Stock, Wildlife",,,
2061,2061,"Irrigation, Recreation, Fishery, Stock, Evaporative, Wildlife",,,
2062,2062,"Recreation, Fishery, Fire, Domestic",,,
2063,2063,"Irrigation, Municipal, Fishery, Fire, Domestic",,,
2064,2064,"Storage, Irrigation, Commercial, Recreation, Fishery, Domestic, Stock, Augmentation, Evaporative, Recharge",,,
2065,2065,"Storage, Irrigation, Municipal, Commercial, Industrial, Recreation, Fire, Domestic, Other",,,
2066,2066,"Irrigation, Industrial, Fishery",,,
2067,2067,"Irrigation, Commercial, Domestic, Other",,,
2068,2068,"Irrigation, Municipal, Industrial, Recreation, Fire, Domestic, Power, Other",,,
2069,2069,"Industrial, Recreation, Domestic",,,
2070,2070,"Storage, Irrigation, Commercial, Domestic, Augmentation, Snowmaking",,,
2071,2071,"Irrigation, Domestic",,,
2072,2072,"Municipal, Fire",,,
2073,2073,"Irrigation, Municipal, Commercial, Industrial, Recreation, Fishery, Domestic, Augmentation, Power",,,
2074,2074,"Municipal, Fishery, Fire, Augmentation",,,
2075,2075,"Irrigation, Municipal, Industrial, Domestic, Stock, All Beneficial Uses",,,
2076,2076,"Irrigation, Industrial, Fire, Domestic, Other",,,
2077,2077,"Irrigation, Municipal, Commercial, Recreation, Fire, Domestic, Stock, Evaporative, Household Use Only",,,
2078,2078,"Recreation, Geothermal, Other",,,
2079,2079,"Irrigation, Commercial, Fishery, Domestic, Power",,,
2080,2080,"Storage, Irrigation, Municipal, Commercial, Industrial, Recreation, Domestic, Stock",,,
2081,2081,"Irrigation, Municipal, Commercial, Industrial, Recreation, Other",,,
2082,2082,"Irrigation, Commercial, Industrial",,,
2083,2083,"Storage, Municipal, Recreation, Fire, Augmentation",,,
2084,2084,"Municipal, Fire, Domestic, Power",,,
2085,2085,"Commercial, Fire, Domestic, Other",,,
2086,2086,"Fishery, Fire, Federal Reserved, Wildlife",,,
2087,2087,"Municipal, Recreation, Fishery, Augmentation, Other",,,
2088,2088,"Commercial, Recreation, Fishery, Fire, Domestic, Stock, Other, Wildlife",,,
2089,2089,"Storage, Irrigation, Industrial, Recreation, Fire, Domestic, Stock, Evaporative, Other",,,
2090,2090,"Irrigation, Fire, Domestic, Household Use Only",,,
2091,2091,"Storage, Irrigation, Commercial, Recreation, Fire, Domestic, Stock, Augmentation",,,
2092,2092,"Municipal, Recreation, Fishery, Fire, Other",,,
2093,2093,"Irrigation, Municipal, Commercial, Recreation, Fishery, Domestic, Augmentation, Snowmaking",,,
2094,2094,"Recreation, Fire, Other, Wildlife",,,
2095,2095,"Municipal, Commercial, Fishery, Fire, Domestic, Stock",,,
2096,2096,"Irrigation, Industrial, Domestic, Stock, Wildlife",,,
2097,2097,"Storage, Irrigation, Municipal, Commercial, Industrial, Domestic",,,
2098,2098,"Recreation, Fire, Federal Reserved, Wildlife",,,
2099,2099,"Municipal, Fishery, Augmentation, Wildlife",,,
2100,2100,"Storage, Recreation, Fishery, Fire, Stock, Evaporative",,,
2101,2101,"Storage, Recreation, Fishery, Fire",,,
2102,2102,"Irrigation, Commercial, Industrial, Fire, Augmentation, Recharge",,,
2103,2103,"Irrigation, Commercial, Industrial, Recreation, Fishery, Stock, Augmentation, Wildlife",,,
2104,2104,"Irrigation, Industrial, Recreation, Fishery, Stock",,,
2105,2105,"Recreation, Fishery, Domestic, Wildlife",,,
2106,2106,"Irrigation, Municipal, Recreation, Fishery, Domestic, Other, Wildlife",,,
2107,2107,"Augmentation, Wildlife",,,
2108,2108,"Recreation, Domestic, Stock, Wildlife",,,
2109,2109,"Irrigation, Municipal, Commercial, Domestic, Augmentation, Other",,,
2110,2110,"Irrigation, Fishery, Domestic, Stock, All Beneficial Uses",,,
2111,2111,"Irrigation, Municipal, Commercial, Industrial, Recreation, Fishery, Fire, Domestic, Stock, Wildlife",,,
2112,2112,"Irrigation, Municipal, Commercial, Industrial, Recreation, Fishery, Fire, Domestic, Wildlife",,,
2113,2113,"Irrigation, Commercial, Recreation, Fishery, Fire, Domestic, Stock, Evaporative, Wildlife",,,
2114,2114,"Recreation, Fishery, Fire, Domestic, Other",,,
2115,2115,"Storage, Industrial, Augmentation",,,
2116,2116,"Irrigation, Domestic, Stock, Augmentation, Power",,,
2117,2117,"Irrigation, Industrial, Recreation, Fishery, Fire, Stock, Augmentation, Other, Wildlife",,,
2118,2118,"Storage, Irrigation, Recreation, Fishery, Fire, Wildlife",,,
2119,2119,Storage,,,
2120,2120,"Irrigation, Municipal, Commercial, Industrial, Recreation, Fishery, Fire, Domestic, Stock, Minimum Streamflow",,,
2121,2121,"Irrigation, Industrial, Recreation, Domestic, Power, Other",,,
2122,2122,"Irrigation, Municipal, Commercial, Fishery, Fire, Domestic, Augmentation, Other",,,
2123,2123,"Irrigation, Municipal, Domestic, Household Use Only",,,
2124,2124,"Municipal, Augmentation",,,
2125,2125,"Storage, Irrigation, Commercial, Recreation, Fishery, Fire, Domestic, Augmentation, Wildlife",,,
2126,2126,"Irrigation, Industrial, Recreation, Augmentation, Other",,,
2127,2127,"Storage, Fishery, Domestic, Geothermal",,,
2128,2128,"Irrigation, Commercial, Recreation, Fishery, Fire, Domestic, Stock, Augmentation, Wildlife",,,
2129,2129,"Irrigation, Municipal, Commercial, Industrial, Fishery, Fire, Domestic, Stock, Augmentation, Wildlife",,,
2130,2130,"Irrigation, Recreation, Fishery, Domestic, Other",,,
2131,2131,"Irrigation, Municipal, Commercial, Industrial, Recreation, Domestic, Augmentation, Other",,,
2132,2132,"Irrigation, Municipal, Industrial, Recreation, Fire, Domestic, Augmentation",,,
2133,2133,"Irrigation, Municipal, Commercial, Industrial, Domestic, Stock, Other",,,
2134,2134,"Irrigation, Municipal, Recreation, Augmentation, Other",,,
2135,2135,"Recreation, Fishery, Fire, Stock, Other, Wildlife",,,
2136,2136,"Domestic, Stock, All Beneficial Uses",,,
2137,2137,"Municipal, Industrial, Transmountain Export",,,
2138,2138,"Storage, Irrigation, Recreation, Fishery, Wildlife",,,
2139,2139,"Irrigation, Fishery, Fire, Domestic, Stock",,,
2140,2140,"Irrigation, Recreation, Stock, Power, Wildlife",,,
2141,2141,"Storage, Irrigation, Fire, Stock, Augmentation, Wildlife",,,
2142,2142,"Irrigation, Commercial, Recreation, Fishery, Fire, Domestic",,,
2143,2143,"Irrigation, Fishery, Recharge, Wildlife",,,
2144,2144,"Irrigation, Municipal, Commercial, Industrial, Recreation, Fishery, Domestic, Augmentation, Wildlife",,,
2145,2145,"Irrigation, Recreation, Fishery, Stock, Power",,,
2146,2146,"Irrigation, Domestic, Evaporative",,,
2147,2147,"Irrigation, Export from State",,,
2148,2148,"Commercial, Other",,,
2149,2149,"Recreation, Fire, Domestic, Wildlife",,,
2150,2150,"Irrigation, Recreation, Fishery, Power",,,
2151,2151,"Irrigation, Municipal, Commercial, Domestic, Stock",,,
2152,2152,"Irrigation, Fishery, Fire, Other",,,
2153,2153,"Industrial, Fire, Domestic, Stock, Power, Other",,,
2154,2154,"Storage, Irrigation, Commercial, Industrial, Fire, Domestic, Stock, Augmentation",,,
2155,2155,"Commercial, Industrial, Fire, Power",,,
2156,2156,"Irrigation, Commercial, Industrial, Fire, Domestic, Stock, Other",,,
2157,2157,"Recreation, Fishery, Stock, Minimum Streamflow",,,
2158,2158,"Irrigation, Municipal, Recreation, Fishery, Stock",,,
2159,2159,"Irrigation, Municipal, Recreation, Fire, Domestic, Stock",,,
2160,2160,"Commercial, Fishery, Fire, Domestic, Augmentation",,,
2161,2161,"Municipal, Commercial, Industrial, Fire, Domestic, Augmentation",,,
2162,2162,"Irrigation, Recreation, Power",,,
2163,2163,"Commercial, Recreation, Fishery, Fire, Domestic, Augmentation",,,
2164,2164,"Storage, Irrigation, Recreation, Domestic, Stock",,,
2165,2165,"Irrigation, Municipal, Commercial, Industrial, Recreation, Stock, Other",,,
2166,2166,"Irrigation, Municipal, Commercial, Industrial, Recreation, Fishery, Fire, Stock, Power, Other",,,
2167,2167,"Irrigation, Municipal, Commercial, Industrial, Recreation, Fire, Domestic",,,
2168,2168,"Irrigation, Stock, Augmentation, Recharge",,,
2169,2169,"Municipal, Industrial, Domestic, Stock",,,
2170,2170,"Irrigation, Municipal, Commercial, Industrial, Recreation, Fishery, Domestic, Snowmaking",,,
2171,2171,"Irrigation, Municipal, Industrial, Recreation, Fishery, Fire, Domestic, Snowmaking, Other",,,
2172,2172,"Irrigation, Domestic, Stock, Power, Wildlife",,,
2173,2173,"Fire, Snowmaking",,,
2174,2174,"Fishery, Stock, Wildlife",,,
2175,2175,"Irrigation, Commercial, Recreation, Domestic, Stock",,,
2176,2176,"Municipal, Industrial, Recreation, Fishery, Domestic",,,
2177,2177,"Storage, Recreation, Fishery, Fire, Stock, Wildlife",,,
2178,2178,"Irrigation, Recreation, Fishery, Fire, Stock, Power",,,
2179,2179,"Irrigation, Recreation, Fishery, Wildlife",,,
2180,2180,"Irrigation, Fishery, Fire, Domestic, Stock, Wildlife",,,
2181,2181,"Fishery, Wildlife",,,
2182,2182,"Irrigation, Commercial, Industrial, Recreation, Fishery, Fire, Domestic, Augmentation",,,
2183,2183,"Irrigation, Commercial, Fishery, Fire, Domestic, Stock, Wildlife",,,
2184,2184,"Irrigation, Commercial, Recreation, Fishery, Fire, Domestic, Augmentation",,,
2185,2185,"Storage, Recreation, Domestic, Stock, Augmentation",,,
2186,2186,"Irrigation, Commercial, Industrial, Recreation, Fishery, Domestic, Stock, Wildlife, All Beneficial Uses",,,
2187,2187,"Recreation, Fire, Stock",,,
2188,2188,"Storage, Augmentation",,,
2189,2189,"Recreation, Fire, Stock, Wildlife",,,
2190,2190,"Municipal, Recreation, Fishery, Other",,,
2191,2191,"Storage, Irrigation, Municipal, Commercial, Industrial, Recreation, Fire, Domestic, Augmentation, Other",,,
2192,2192,"Irrigation, Commercial, Industrial, Recreation, Fishery, Fire, Stock, Power",,,
2193,2193,"Irrigation, Commercial, Industrial, Domestic, Power",,,
2194,2194,"Recreation, Evaporative, Other, Wildlife",,,
2195,2195,"Irrigation, Commercial, Industrial, Recreation, Fire, Domestic, Stock, Other",,,
2196,2196,"Irrigation, Recreation, Fishery, Snowmaking, Other, Wildlife",,,
2197,2197,"Irrigation, Fishery, Fire, Domestic, Stock, Augmentation, Wildlife",,,
2198,2198,"Recreation, Fishery, Other, Wildlife",,,
2199,2199,"Storage, Irrigation, Recreation, Fishery, Stock, Other",,,
2200,2200,"Stock, Wildlife",,,
2201,2201,"Irrigation, Municipal, Commercial, Recreation, Domestic, Snowmaking",,,
2202,2202,"Irrigation, Commercial, Industrial, Fire, Augmentation",,,
2203,2203,"Municipal, Fishery",,,
2204,2204,"Municipal, Industrial, Recreation",,,
2205,2205,"Recreation, Fishery, Fire",,,
2206,2206,"Storage, Municipal, Industrial, Recreation, Snowmaking",,,
2207,2207,"Augmentation, Snowmaking, Recharge, All Beneficial Uses",,,
2208,2208,"Domestic, Household Use Only",,,
2209,2209,"Fire, Domestic, Stock, Federal Reserved",,,
2210,2210,"Irrigation, Commercial, Industrial, Recreation, Domestic",,,
2211,2211,"Irrigation, Wildlife",,,
2212,2212,"Recreation, Fishery, Domestic, Other",,,
2213,2213,"Commercial, Recreation, Fishery, Fire",,,
2214,2214,"Irrigation, Fishery, Domestic",,,
2215,2215,"Irrigation, Recreation, Fire, Domestic, Stock",,,
2216,2216,"Recreation, Fishery, Stock, Augmentation, Other",,,
2217,2217,"Fishery, Fire, Stock, Augmentation, Other",,,
2218,2218,"Storage, Irrigation, Fire, Domestic, Wildlife",,,
2219,2219,"Irrigation, Municipal, Commercial, Industrial, Recreation, Fire, Domestic, Augmentation, Other",,,
2220,2220,"Storage, Recreation, Fire",,,
2221,2221,"Storage, Irrigation, Recreation, Fishery, Stock, Augmentation, Wildlife",,,
2222,2222,"Irrigation, Municipal, Commercial, Recreation, Fishery, Fire, Domestic",,,
2223,2223,"Storage, Municipal, Commercial, Fire, Domestic",,,
2224,2224,"Irrigation, Municipal, Commercial, Recreation, Domestic",,,
