WaterSourceID,WaterSourceUUID,WaterSourceName,WaterSourceTypeCV,WaterQualityIndicatorCV,GNISFeatureNameCV,Geometry
1383,1383,Park Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1384,1384,Park Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1385,1385,Parkview Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1386,1386,Parma Drain,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1387,1387,Parmalee Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1388,1388,Pass Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1389,1389,Patent Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1390,1390,Patterson Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1391,1391,Patton Arroyo,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1392,1392,Pauline Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1393,1393,Pawnee Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1394,1394,Payne Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1395,1395,Payne Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1396,1396,Pebble Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1397,1397,Peck Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1398,1398,Peck Homestead Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1399,1399,Pedee Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1400,1400,Peltier Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1401,1401,Pennsylvania Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1402,1402,Perkins Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1403,1403,Peru Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1404,1404,Pete and Bill Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1405,1405,Peterson Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1406,1406,Phillips Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1407,1407,Phillips Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1408,1408,Piceance Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1409,1409,Pictou Arroyo,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1410,1410,Picture Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1411,1411,Piedra River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1412,1412,Pierce Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1413,1413,Pine Arroyo,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1414,1414,Pine Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1415,1415,Pine Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1416,1416,Pine Ridge Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1417,1417,Pine Spring Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1418,1418,Piney River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1419,1419,Pinkham Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1420,1420,Pinon Canon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1421,1421,Pinos Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1422,1422,Pinto Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1423,1423,Pioneer Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1424,1424,Piroth Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1425,1425,Placer Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1426,1426,Plateau Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1427,1427,Pleasant Valley Drainage,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1428,1428,Plum Bush Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1429,1429,Plum Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1430,1430,Plum Creek (AKA Willow C,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1431,1431,Plummer Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1432,1432,Plumtaw Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1433,1433,Poison Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1434,1434,Pole Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1435,1435,Pole Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1436,1436,Pomeroy Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1437,1437,Poncha Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1438,1438,Pond Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1439,1439,Pony Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1440,1440,Pool Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1441,1441,Poose Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1442,1442,Porcupine Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1443,1443,Porphyry Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1444,1444,Porteous Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1445,1445,Porter Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1446,1446,Porter Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1447,1447,Posey Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1448,1448,Post Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1449,1449,Pot Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1450,1450,Potter Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1451,1451,Poverty Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1452,1452,Powder Wash,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1453,1453,Powderhorn Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1454,1454,Powderhouse Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1455,1455,Powell Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1456,1456,Preacher Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1457,1457,Preti Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1458,1458,Price Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1459,1459,Priest Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1460,1460,Priest Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1461,1461,Prince Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1462,1462,Prospect Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1463,1463,Prosser Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1464,1464,Pruden Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1465,1465,Puckett Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1466,1466,Puertesito Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1467,1467,Pulver Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1468,1468,Pump Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1469,1469,Purgatoire River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1470,1470,Purgatory Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1471,1471,Purington Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1472,1472,Putt Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1473,1473,Pyeatt Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1474,1474,Pyramid Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1475,1475,Quaker Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1476,1476,Quaking Asp Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1477,1477,Quartz Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1478,1478,Quartzite Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1479,1479,Quartzville Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1480,1480,QUATERNARY ALLUVIUM,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1481,1481,Quayle Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1482,1482,Quinn Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1483,1483,Rabbit Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1484,1484,Rainbow Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1485,1485,Ralston Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1486,1486,Ramsey Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1487,1487,Ramsey Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1488,1488,Ranch Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1489,1489,Ranger Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1490,1490,Rankin Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1491,1491,Rapid Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1492,1492,Rasberry Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1493,1493,Raspberry Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1494,1494,Raspberry Creek (AKA Spr,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1495,1495,Raspberry Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1496,1496,Raspberry Gulch Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1497,1497,Rat Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1498,1498,Raton Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1499,1499,Rauh Arroya,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1500,1500,Rawah Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1501,1501,Rawhide Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1502,1502,Razor Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1503,1503,Red Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1504,1504,Red Canyon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1505,1505,Red Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1506,1506,Red Dirt Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1507,1507,Red Jacket Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1508,1508,Red Mountain Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1509,1509,Red Rock Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1510,1510,Red Wash,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1511,1511,Redman Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1512,1512,Redstone Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1513,1513,Reed Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1514,1514,Reed Wash,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1515,1515,Reeder Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1516,1516,Remine Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1517,1517,Renegade Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1518,1518,Renfro Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1519,1519,Reynolds Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1520,1520,Ricardo Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1521,1521,Rice Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1522,1522,Rich Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1523,1523,Rifle Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1524,1524,Rincon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1525,1525,Rincone Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1526,1526,Rio Alto Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1527,1527,Rio Blanco,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1528,1528,Rio Chama,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1529,1529,Rio Chamita,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1530,1530,Rio de los Pinos,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1531,1531,Rio Grande,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1532,1532,Rio Grande Drain,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1533,1533,Rio San Antonio,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1534,1534,Ripple Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1535,1535,Rist Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1536,1536,Rito Agua Dulce,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1537,1537,Rito Alto Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1538,1538,Rito Azul,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1539,1539,Rito Blanco,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1540,1540,Rito Hondo Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1541,1541,Rito Seco,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1542,1542,Ritter Arroyo,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1543,1543,Ritter Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1544,1544,Road Canyon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1545,1545,Roan Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1546,1546,Roaring Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1547,1547,Roaring Fork,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1548,1548,Roaring Fork Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1549,1549,Roaring Fork River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1550,1550,Roaring Fork Slater Cree,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1551,1551,Roaring Forks Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1552,1552,Roaring River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1553,1553,Roatcap Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1554,1554,Robinson Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1555,1555,Roc Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1556,1556,Rock Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1557,1557,Rock Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1558,1558,Rock Spring Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1559,1559,Rockhill Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1560,1560,Rockwell Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1561,1561,Rocky Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1562,1562,Roe Branch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1563,1563,Rohracher Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1564,1564,Roland Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1565,1565,Root Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1566,1566,Rosalie River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1567,1567,Rose Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1568,1568,Roubideau Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1569,1569,Rough and Tumbling Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1570,1570,Rough Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1571,1571,Roullard Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1572,1572,Rube Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1573,1573,Ruby Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1574,1574,Ruedi Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1575,1575,Rule Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1576,1576,Running Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1577,1577,Rush Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1578,1578,Russell Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1579,1579,Russell Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1580,1580,Ruxton Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1581,1581,Ryan Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1582,1582,Ryan Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1583,1583,Rye Grass Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1584,1584,Rye Grass Gulch Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1585,1585,Rye Slough,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1586,1586,Ryman Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1587,1587,Sacramento Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1588,1588,Saddle Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1589,1589,Sage Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1590,1590,Sage Hen Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1591,1591,Saguache Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1592,1592,Saint Charles River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1593,1593,Saint Francis Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1594,1594,Saint Louis Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1595,1595,Saint Vrain Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1596,1596,Salaz Arroyo,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1597,1597,Salazar Arroyo,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1598,1598,Sales Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1599,1599,Salt Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1600,1600,Salt Lick Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1601,1601,Saltado Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1602,1602,Sambrito Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1603,1603,San Francisco Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1604,1604,San Isabel Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1605,1605,San Isidro Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1606,1606,San Juan River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1607,1607,San Luis Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1608,1608,San Luis Ditch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1609,1609,San Miguel River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1610,1610,Sanchez Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1611,1611,Sand Arroyo Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1612,1612,Sand Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1613,1613,Sand Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1614,1614,Sand Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1615,1615,Sand Spring Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1616,1616,Sand Wash,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1617,1617,Sanderson Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1618,1618,Sandoval Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1619,1619,Sandy Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1620,1620,Sangre de Cristo Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1621,1621,Santa Clara Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1622,1622,Sarvis Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1623,1623,Sawlog Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1624,1624,Sawmill Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1625,1625,Sawmill Canyon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1626,1626,Sawmill Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1627,1627,Sawmill Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1628,1628,Sawtooth Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1629,1629,Sawyer Arroya,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1630,1630,Scandinavian Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1631,1631,Schaefer Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1632,1632,Schalles Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1633,1633,Schieling Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1634,1634,Schneider Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1635,1635,Scholle Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1636,1636,School Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1637,1637,Schrader Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1638,1638,Schuppe Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1639,1639,Schuyler Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1640,1640,Scoggin Arroyo,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1641,1641,Scotchmans Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1642,1642,Scott Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1643,1643,Scott Gomer Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1644,1644,Scott Run,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1645,1645,Scotties Draw Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1646,1646,Scullion Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1647,1647,Seabury Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1648,1648,Searcy Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1649,1649,Second Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1650,1650,Seepage Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1651,1651,Segar Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
