OrganizationID,ReportingUnitNativeID,ReportingUnitID,VariableSpecificCV,VariableSpecificID,BeneficialUseCategory,USGSCategoryCV,WaterSourceID,WaterSourceID,MethodName,MethodID,ReportYearCV,TimeframeStart,TimeframeEnd,InterbasinTransferFromID,InterbasinTransferToID,Amount,PopulationServed,IrrigatedAcreage,PowerGeneratedGWh,NAICSCodeCV,Geometry,                              ,                              ,,,
1,16020310,203,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2006,10/1/2006,9/30/2006,,,0.00,,,,,,                              ,                              ,,,
1,16020310,203,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2007,10/1/2007,9/30/2007,,,0.00,,,,,,                              ,                              ,,,
1,16020310,203,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2008,10/1/2008,9/30/2008,,,0.00,,,,,,                              ,                              ,,,
1,16020310,203,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2009,10/1/2009,9/30/2009,,,0.00,,,,,,                              ,                              ,,,
1,16020310,203,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2010,10/1/2010,9/30/2010,,,0.00,,,,,,                              ,                              ,,,
1,16020310,203,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2011,10/1/2011,9/30/2011,,,0.00,,,,,,                              ,                              ,,,
1,16020310,203,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2012,10/1/2012,9/30/2012,,,0.00,,,,,,                              ,                              ,,,
1,16020310,203,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2013,10/1/2013,9/30/2013,,,0.00,,,,,,                              ,                              ,,,
1,16020310,203,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2014,10/1/2014,9/30/2014,,,0.00,,,,,,                              ,                              ,,,
1,16030001,204,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2005,10/1/2005,9/30/2005,,,465.46,,,,,,                              ,                              ,,,
1,16030001,204,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2006,10/1/2006,9/30/2006,,,484.54,,,,,,                              ,                              ,,,
1,16030001,204,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2007,10/1/2007,9/30/2007,,,517.65,,,,,,                              ,                              ,,,
1,16030001,204,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2008,10/1/2008,9/30/2008,,,462.31,,,,,,                              ,                              ,,,
1,16030001,204,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2009,10/1/2009,9/30/2009,,,465.83,,,,,,                              ,                              ,,,
1,16030001,204,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2010,10/1/2010,9/30/2010,,,473.08,,,,,,                              ,                              ,,,
1,16030001,204,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2011,10/1/2011,9/30/2011,,,458.19,,,,,,                              ,                              ,,,
1,16030001,204,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2012,10/1/2012,9/30/2012,,,508.02,,,,,,                              ,                              ,,,
1,16030001,204,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2013,10/1/2013,9/30/2013,,,496.09,,,,,,                              ,                              ,,,
1,16030001,204,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2014,10/1/2014,9/30/2014,,,509.05,,,,,,                              ,                              ,,,
1,16030001,204,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2005,10/1/2005,9/30/2005,,,56924.60,,,,,,                              ,                              ,,,
1,16030001,204,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2006,10/1/2006,9/30/2006,,,65078.43,,,,,,                              ,                              ,,,
1,16030001,204,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2007,10/1/2007,9/30/2007,,,49367.87,,,,,,                              ,                              ,,,
1,16030001,204,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2008,10/1/2008,9/30/2008,,,60336.55,,,,,,                              ,                              ,,,
1,16030001,204,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2009,10/1/2009,9/30/2009,,,61295.15,,,,,,                              ,                              ,,,
1,16030001,204,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2010,10/1/2010,9/30/2010,,,57312.62,,,,,,                              ,                              ,,,
1,16030001,204,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2011,10/1/2011,9/30/2011,,,51025.56,,,,,,                              ,                              ,,,
1,16030001,204,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2012,10/1/2012,9/30/2012,,,53664.66,,,,,,                              ,                              ,,,
1,16030001,204,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2013,10/1/2013,9/30/2013,,,48417.65,,,,,,                              ,                              ,,,
1,16030001,204,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2014,10/1/2014,9/30/2014,,,44917.85,,,,,,                              ,                              ,,,
1,16030002,205,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2005,10/1/2005,9/30/2005,,,175.17,,,,,,                              ,                              ,,,
1,16030002,205,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2006,10/1/2006,9/30/2006,,,182.53,,,,,,                              ,                              ,,,
1,16030002,205,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2007,10/1/2007,9/30/2007,,,194.31,,,,,,                              ,                              ,,,
1,16030002,205,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2008,10/1/2008,9/30/2008,,,172.23,,,,,,                              ,                              ,,,
1,16030002,205,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2009,10/1/2009,9/30/2009,,,173.70,,,,,,                              ,                              ,,,
1,16030002,205,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2010,10/1/2010,9/30/2010,,,176.65,,,,,,                              ,                              ,,,
1,16030002,205,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2011,10/1/2011,9/30/2011,,,172.23,,,,,,                              ,                              ,,,
1,16030002,205,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2012,10/1/2012,9/30/2012,,,189.89,,,,,,                              ,                              ,,,
1,16030002,205,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2013,10/1/2013,9/30/2013,,,185.48,,,,,,                              ,                              ,,,
1,16030002,205,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2014,10/1/2014,9/30/2014,,,189.90,,,,,,                              ,                              ,,,
1,16030002,205,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2005,10/1/2005,9/30/2005,,,28037.68,,,,,,                              ,                              ,,,
1,16030002,205,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2006,10/1/2006,9/30/2006,,,40903.16,,,,,,                              ,                              ,,,
1,16030002,205,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2007,10/1/2007,9/30/2007,,,40094.74,,,,,,                              ,                              ,,,
1,16030002,205,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2008,10/1/2008,9/30/2008,,,44238.24,,,,,,                              ,                              ,,,
1,16030002,205,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2009,10/1/2009,9/30/2009,,,52393.15,,,,,,                              ,                              ,,,
1,16030002,205,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2010,10/1/2010,9/30/2010,,,36786.39,,,,,,                              ,                              ,,,
1,16030002,205,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2011,10/1/2011,9/30/2011,,,26960.93,,,,,,                              ,                              ,,,
1,16030002,205,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2012,10/1/2012,9/30/2012,,,40680.66,,,,,,                              ,                              ,,,
1,16030002,205,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2013,10/1/2013,9/30/2013,,,31187.97,,,,,,                              ,                              ,,,
1,16030002,205,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2014,10/1/2014,9/30/2014,,,33919.58,,,,,,                              ,                              ,,,
1,16030003,206,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2005,10/1/2005,9/30/2005,,,13808.03,,,,,,                              ,                              ,,,
1,16030003,206,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2006,10/1/2006,9/30/2006,,,13023.23,,,,,,                              ,                              ,,,
1,16030003,206,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2007,10/1/2007,9/30/2007,,,16248.86,,,,,,                              ,                              ,,,
1,16030003,206,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2008,10/1/2008,9/30/2008,,,19977.81,,,,,,                              ,                              ,,,
1,16030003,206,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2009,10/1/2009,9/30/2009,,,23169.33,,,,,,                              ,                              ,,,
1,16030003,206,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2010,10/1/2010,9/30/2010,,,21960.30,,,,,,                              ,                              ,,,
1,16030003,206,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2011,10/1/2011,9/30/2011,,,27815.92,,,,,,                              ,                              ,,,
1,16030003,206,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2012,10/1/2012,9/30/2012,,,24211.36,,,,,,                              ,                              ,,,
1,16030003,206,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2013,10/1/2013,9/30/2013,,,24783.24,,,,,,                              ,                              ,,,
1,16030003,206,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2014,10/1/2014,9/30/2014,,,27651.70,,,,,,                              ,                              ,,,
1,16030003,206,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2005,10/1/2005,9/30/2005,,,195725.29,,,,,,                              ,                              ,,,
1,16030003,206,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2006,10/1/2006,9/30/2006,,,227081.90,,,,,,                              ,                              ,,,
1,16030003,206,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2007,10/1/2007,9/30/2007,,,221028.82,,,,,,                              ,                              ,,,
1,16030003,206,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2008,10/1/2008,9/30/2008,,,222490.18,,,,,,                              ,                              ,,,
1,16030003,206,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2009,10/1/2009,9/30/2009,,,220100.66,,,,,,                              ,                              ,,,
1,16030003,206,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2010,10/1/2010,9/30/2010,,,189994.29,,,,,,                              ,                              ,,,
1,16030003,206,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2011,10/1/2011,9/30/2011,,,182600.27,,,,,,                              ,                              ,,,
1,16030003,206,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2012,10/1/2012,9/30/2012,,,202620.51,,,,,,                              ,                              ,,,
1,16030003,206,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2013,10/1/2013,9/30/2013,,,179304.02,,,,,,                              ,                              ,,,
1,16030003,206,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface,1,Withdrawal Volume Estimate,6,2014,10/1/2014,9/30/2014,,,169492.27,,,,,,                              ,                              ,,,
1,16030004,207,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2005,10/1/2005,9/30/2005,,,3003.35,,,,,,                              ,                              ,,,
1,16030004,207,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2006,10/1/2006,9/30/2006,,,3803.30,,,,,,                              ,                              ,,,
1,16030004,207,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2007,10/1/2007,9/30/2007,,,8103.27,,,,,,                              ,                              ,,,
1,16030004,207,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2008,10/1/2008,9/30/2008,,,5103.85,,,,,,                              ,                              ,,,
1,16030004,207,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2009,10/1/2009,9/30/2009,,,4803.85,,,,,,                              ,                              ,,,
1,16030004,207,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2010,10/1/2010,9/30/2010,,,4903.79,,,,,,                              ,                              ,,,
1,16030004,207,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_ground,2,Withdrawal Volume Estimate,6,2011,10/1/2011,9/30/2011,,,1703.58,,,,,,                              ,                              ,,,
