OrganizationID,ReportingUnitNativeID,VariableSpecificCV,BeneficialUseCategory,USGSCategoryCV,WaterSourceID,MethodName,ReportYearCV,TimeframeStart,TimeframeEnd,InterbasinTransferFromID,InterbasinTransferToID,Amount,PopulationServed,IrrigatedAcreage,PowerGeneratedGWh,NAICSCodeCV,Geometry
UTDWRE,05-02-03,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2014,10/1/2014,9/30/2014,,,21585.36,,,,,
UTDWRE,05-02-04,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2004,10/1/2004,9/30/2004,,,90835.34,,,,,
UTDWRE,05-02-04,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2005,10/1/2005,9/30/2005,,,109975.34,,,,,
UTDWRE,05-02-04,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2006,10/1/2006,9/30/2006,,,114367.06,,,,,
UTDWRE,05-02-04,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2007,10/1/2007,9/30/2007,,,108801.79,,,,,
UTDWRE,05-02-04,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2008,10/1/2008,9/30/2008,,,113107.00,,,,,
UTDWRE,05-02-04,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2009,10/1/2009,9/30/2009,,,110572.16,,,,,
UTDWRE,05-02-04,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2010,10/1/2010,9/30/2010,,,102985.11,,,,,
UTDWRE,05-02-04,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2011,10/1/2011,9/30/2011,,,93476.72,,,,,
UTDWRE,05-02-04,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2012,10/1/2012,9/30/2012,,,116216.73,,,,,
UTDWRE,05-02-04,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2013,10/1/2013,9/30/2013,,,101560.03,,,,,
UTDWRE,05-02-04,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2014,10/1/2014,9/30/2014,,,103605.30,,,,,
UTDWRE,05-03-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2004,10/1/2004,9/30/2004,,,60334.49,,,,,
UTDWRE,05-03-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2005,10/1/2005,9/30/2005,,,76165.29,,,,,
UTDWRE,05-03-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2006,10/1/2006,9/30/2006,,,80384.95,,,,,
UTDWRE,05-03-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2007,10/1/2007,9/30/2007,,,78336.71,,,,,
UTDWRE,05-03-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2008,10/1/2008,9/30/2008,,,81575.96,,,,,
UTDWRE,05-03-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2009,10/1/2009,9/30/2009,,,78991.64,,,,,
UTDWRE,05-03-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2010,10/1/2010,9/30/2010,,,71668.03,,,,,
UTDWRE,05-03-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2011,10/1/2011,9/30/2011,,,68185.58,,,,,
UTDWRE,05-03-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2012,10/1/2012,9/30/2012,,,78309.18,,,,,
UTDWRE,05-03-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2013,10/1/2013,9/30/2013,,,69204.11,,,,,
UTDWRE,05-03-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2014,10/1/2014,9/30/2014,,,75293.92,,,,,
UTDWRE,05-04-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2004,10/1/2004,9/30/2004,,,6430.84,,,,,
UTDWRE,05-04-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2005,10/1/2005,9/30/2005,,,5769.29,,,,,
UTDWRE,05-04-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2006,10/1/2006,9/30/2006,,,6754.78,,,,,
UTDWRE,05-04-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2007,10/1/2007,9/30/2007,,,7273.92,,,,,
UTDWRE,05-04-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2008,10/1/2008,9/30/2008,,,6932.27,,,,,
UTDWRE,05-04-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2009,10/1/2009,9/30/2009,,,6199.29,,,,,
UTDWRE,05-04-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2010,10/1/2010,9/30/2010,,,5074.45,,,,,
UTDWRE,05-04-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2011,10/1/2011,9/30/2011,,,4127.94,,,,,
UTDWRE,05-04-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2012,10/1/2012,9/30/2012,,,5582.54,,,,,
UTDWRE,05-04-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2013,10/1/2013,9/30/2013,,,4515.98,,,,,
UTDWRE,05-04-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2014,10/1/2014,9/30/2014,,,4798.12,,,,,
UTDWRE,05-04-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2004,10/1/2004,9/30/2004,,,56265.36,,,,,
UTDWRE,05-04-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2005,10/1/2005,9/30/2005,,,65803.00,,,,,
UTDWRE,05-04-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2006,10/1/2006,9/30/2006,,,76198.97,,,,,
UTDWRE,05-04-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2007,10/1/2007,9/30/2007,,,76062.42,,,,,
UTDWRE,05-04-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2008,10/1/2008,9/30/2008,,,75978.50,,,,,
UTDWRE,05-04-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2009,10/1/2009,9/30/2009,,,77859.16,,,,,
UTDWRE,05-04-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2010,10/1/2010,9/30/2010,,,66813.48,,,,,
UTDWRE,05-04-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2011,10/1/2011,9/30/2011,,,57593.98,,,,,
UTDWRE,05-04-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2012,10/1/2012,9/30/2012,,,70623.20,,,,,
UTDWRE,05-04-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2013,10/1/2013,9/30/2013,,,67383.21,,,,,
UTDWRE,05-04-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2014,10/1/2014,9/30/2014,,,64316.86,,,,,
UTDWRE,05-05-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2004,10/1/2004,9/30/2004,,,10452.48,,,,,
UTDWRE,05-05-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2005,10/1/2005,9/30/2005,,,4924.61,,,,,
UTDWRE,05-05-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2006,10/1/2006,9/30/2006,,,8800.48,,,,,
UTDWRE,05-05-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2007,10/1/2007,9/30/2007,,,8266.08,,,,,
UTDWRE,05-05-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2008,10/1/2008,9/30/2008,,,9724.69,,,,,
UTDWRE,05-05-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2009,10/1/2009,9/30/2009,,,13288.64,,,,,
UTDWRE,05-05-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2010,10/1/2010,9/30/2010,,,9057.99,,,,,
UTDWRE,05-05-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2011,10/1/2011,9/30/2011,,,5632.72,,,,,
UTDWRE,05-05-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2012,10/1/2012,9/30/2012,,,10946.07,,,,,
UTDWRE,05-05-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2013,10/1/2013,9/30/2013,,,7566.52,,,,,
UTDWRE,05-05-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2014,10/1/2014,9/30/2014,,,8450.57,,,,,
UTDWRE,05-05-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2004,10/1/2004,9/30/2004,,,14466.18,,,,,
UTDWRE,05-05-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2005,10/1/2005,9/30/2005,,,11759.57,,,,,
UTDWRE,05-05-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2006,10/1/2006,9/30/2006,,,14158.70,,,,,
UTDWRE,05-05-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2007,10/1/2007,9/30/2007,,,15468.60,,,,,
UTDWRE,05-05-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2008,10/1/2008,9/30/2008,,,15781.10,,,,,
UTDWRE,05-05-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2009,10/1/2009,9/30/2009,,,21624.77,,,,,
UTDWRE,05-05-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2010,10/1/2010,9/30/2010,,,17209.09,,,,,
UTDWRE,05-05-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2011,10/1/2011,9/30/2011,,,12954.34,,,,,
UTDWRE,05-05-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2012,10/1/2012,9/30/2012,,,17347.93,,,,,
UTDWRE,05-05-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2013,10/1/2013,9/30/2013,,,14242.27,,,,,
UTDWRE,05-05-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2014,10/1/2014,9/30/2014,,,16786.52,,,,,
UTDWRE,05-06-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2004,10/1/2004,9/30/2004,,,2446.01,,,,,
UTDWRE,05-06-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2005,10/1/2005,9/30/2005,,,2192.76,,,,,
UTDWRE,05-06-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2006,10/1/2006,9/30/2006,,,2597.73,,,,,
UTDWRE,05-06-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2007,10/1/2007,9/30/2007,,,2716.15,,,,,
UTDWRE,05-06-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2008,10/1/2008,9/30/2008,,,2555.25,,,,,
UTDWRE,05-06-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2009,10/1/2009,9/30/2009,,,2483.44,,,,,
UTDWRE,05-06-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2010,10/1/2010,9/30/2010,,,1713.47,,,,,
UTDWRE,05-06-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2011,10/1/2011,9/30/2011,,,1621.37,,,,,
UTDWRE,05-06-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2012,10/1/2012,9/30/2012,,,1811.46,,,,,
UTDWRE,05-06-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2013,10/1/2013,9/30/2013,,,1570.54,,,,,
UTDWRE,05-06-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2014,10/1/2014,9/30/2014,,,3821.71,,,,,
UTDWRE,05-06-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2004,10/1/2004,9/30/2004,,,24612.52,,,,,
UTDWRE,05-06-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2005,10/1/2005,9/30/2005,,,19853.60,,,,,
UTDWRE,05-06-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2006,10/1/2006,9/30/2006,,,21852.89,,,,,
UTDWRE,05-06-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2007,10/1/2007,9/30/2007,,,22295.13,,,,,
UTDWRE,05-06-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2008,10/1/2008,9/30/2008,,,24017.51,,,,,
UTDWRE,05-06-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2009,10/1/2009,9/30/2009,,,20636.87,,,,,
UTDWRE,05-06-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2010,10/1/2010,9/30/2010,,,18035.29,,,,,
UTDWRE,05-06-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2011,10/1/2011,9/30/2011,,,15850.71,,,,,
UTDWRE,05-06-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2012,10/1/2012,9/30/2012,,,18971.20,,,,,
UTDWRE,05-06-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2013,10/1/2013,9/30/2013,,,16624.18,,,,,
UTDWRE,05-06-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2014,10/1/2014,9/30/2014,,,20047.52,,,,,
UTDWRE,05-06-03,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2004,10/1/2004,9/30/2004,,,9227.97,,,,,
UTDWRE,05-06-03,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2005,10/1/2005,9/30/2005,,,18878.75,,,,,
UTDWRE,05-06-03,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2006,10/1/2006,9/30/2006,,,21373.17,,,,,
UTDWRE,05-06-03,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2007,10/1/2007,9/30/2007,,,9117.01,,,,,
UTDWRE,05-06-03,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2008,10/1/2008,9/30/2008,,,14512.40,,,,,
UTDWRE,05-06-03,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2009,10/1/2009,9/30/2009,,,14138.92,,,,,
UTDWRE,05-06-03,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2010,10/1/2010,9/30/2010,,,15764.23,,,,,
UTDWRE,05-06-03,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2011,10/1/2011,9/30/2011,,,14652.61,,,,,
UTDWRE,05-06-03,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2012,10/1/2012,9/30/2012,,,11716.56,,,,,
UTDWRE,05-06-03,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2013,10/1/2013,9/30/2013,,,12271.15,,,,,
UTDWRE,05-06-03,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2014,10/1/2014,9/30/2014,,,11261.96,,,,,
UTDWRE,05-07-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2004,10/1/2004,9/30/2004,,,70889.51,,,,,
UTDWRE,05-07-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2005,10/1/2005,9/30/2005,,,73192.18,,,,,
UTDWRE,05-07-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2006,10/1/2006,9/30/2006,,,77347.18,,,,,
UTDWRE,05-07-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2007,10/1/2007,9/30/2007,,,80011.39,,,,,
UTDWRE,05-07-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2008,10/1/2008,9/30/2008,,,82560.19,,,,,
UTDWRE,05-07-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2009,10/1/2009,9/30/2009,,,87733.64,,,,,
UTDWRE,05-07-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2010,10/1/2010,9/30/2010,,,66728.14,,,,,
UTDWRE,05-07-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2011,10/1/2011,9/30/2011,,,61552.87,,,,,
UTDWRE,05-07-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2012,10/1/2012,9/30/2012,,,81863.23,,,,,
UTDWRE,05-07-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2013,10/1/2013,9/30/2013,,,73695.36,,,,,
UTDWRE,05-07-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2014,10/1/2014,9/30/2014,,,69647.02,,,,,
UTDWRE,05-08-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2004,10/1/2004,9/30/2004,,,622.56,,,,,
UTDWRE,05-08-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2005,10/1/2005,9/30/2005,,,535.28,,,,,
UTDWRE,05-08-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2006,10/1/2006,9/30/2006,,,617.32,,,,,
UTDWRE,05-08-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2007,10/1/2007,9/30/2007,,,671.52,,,,,
UTDWRE,05-08-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2008,10/1/2008,9/30/2008,,,629.07,,,,,
UTDWRE,05-08-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2009,10/1/2009,9/30/2009,,,650.04,,,,,
UTDWRE,05-08-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2010,10/1/2010,9/30/2010,,,689.43,,,,,
UTDWRE,05-08-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2011,10/1/2011,9/30/2011,,,647.79,,,,,
UTDWRE,05-08-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2012,10/1/2012,9/30/2012,,,762.11,,,,,
UTDWRE,05-08-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2013,10/1/2013,9/30/2013,,,728.86,,,,,
UTDWRE,05-08-00,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2014,10/1/2014,9/30/2014,,,688.40,,,,,
UTDWRE,06-01-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2004,10/1/2004,9/30/2004,,,28146.22,,,,,
UTDWRE,06-01-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2005,10/1/2005,9/30/2005,,,33239.99,,,,,
UTDWRE,06-01-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2006,10/1/2006,9/30/2006,,,27479.01,,,,,
UTDWRE,06-01-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2007,10/1/2007,9/30/2007,,,23529.99,,,,,
UTDWRE,06-01-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2008,10/1/2008,9/30/2008,,,27907.90,,,,,
UTDWRE,06-01-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2009,10/1/2009,9/30/2009,,,31041.24,,,,,
UTDWRE,06-01-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2010,10/1/2010,9/30/2010,,,25463.78,,,,,
UTDWRE,06-01-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2011,10/1/2011,9/30/2011,,,22807.20,,,,,
UTDWRE,06-01-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2012,10/1/2012,9/30/2012,,,19710.25,,,,,
UTDWRE,06-01-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2013,10/1/2013,9/30/2013,,,21758.50,,,,,
UTDWRE,06-01-01,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2014,10/1/2014,9/30/2014,,,24645.26,,,,,
UTDWRE,06-01-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2004,10/1/2004,9/30/2004,,,30747.69,,,,,
UTDWRE,06-01-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2005,10/1/2005,9/30/2005,,,43649.37,,,,,
UTDWRE,06-01-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2006,10/1/2006,9/30/2006,,,46364.08,,,,,
UTDWRE,06-01-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2007,10/1/2007,9/30/2007,,,40093.80,,,,,
UTDWRE,06-01-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2008,10/1/2008,9/30/2008,,,39599.46,,,,,
UTDWRE,06-01-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2009,10/1/2009,9/30/2009,,,49131.62,,,,,
UTDWRE,06-01-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2010,10/1/2010,9/30/2010,,,40036.99,,,,,
UTDWRE,06-01-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2011,10/1/2011,9/30/2011,,,38027.28,,,,,
UTDWRE,06-01-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2012,10/1/2012,9/30/2012,,,47299.04,,,,,
UTDWRE,06-01-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2013,10/1/2013,9/30/2013,,,43656.37,,,,,
UTDWRE,06-01-02,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2014,10/1/2014,9/30/2014,,,40662.04,,,,,
UTDWRE,06-01-03,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2004,10/1/2004,9/30/2004,,,2551.07,,,,,
UTDWRE,06-01-03,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2005,10/1/2005,9/30/2005,,,2350.83,,,,,
UTDWRE,06-01-03,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2006,10/1/2006,9/30/2006,,,2675.41,,,,,
UTDWRE,06-01-03,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2007,10/1/2007,9/30/2007,,,2259.37,,,,,
UTDWRE,06-01-03,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2008,10/1/2008,9/30/2008,,,2115.73,,,,,
UTDWRE,06-01-03,"Consumptive Use, Irrigation",Agriculture,Irrigation,Fresh_SW_GW,Consumptive Use Estimate,2009,10/1/2009,9/30/2009,,,2122.52,,,,,
