WaterSourceName,WaterSourceTypeCV,WaterQualityIndicatorCV,GNISFeatureNameCV,Geometry,
Priest Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Priest Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Prince Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Prospect Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Prosser Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pruden Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Puckett Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Puertesito Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pulver Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pump Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Purgatoire River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Purgatory Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Purington Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Putt Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pyeatt Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Pyramid Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Quaker Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Quaking Asp Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Quartz Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Quartzite Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Quartzville Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
QUATERNARY ALLUVIUM,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Quayle Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Quinn Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rabbit Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rainbow Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ralston Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ramsey Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ramsey Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ranch Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ranger Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rankin Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rapid Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rasberry Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Raspberry Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Raspberry Creek (AKA Spr,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Raspberry Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Raspberry Gulch Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rat Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Raton Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rauh Arroya,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rawah Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rawhide Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Razor Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Red Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Red Canyon Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Red Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Red Dirt Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Red Jacket Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Red Mountain Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Red Rock Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Red Wash,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Redman Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Redstone Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Reed Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Reed Wash,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Reeder Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Remine Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Renegade Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Renfro Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Reynolds Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ricardo Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rice Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rich Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rifle Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rincon Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rincone Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rio Alto Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rio Blanco,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rio Chama,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rio Chamita,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rio de los Pinos,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rio Grande,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rio Grande Drain,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rio San Antonio,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ripple Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rist Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rito Agua Dulce,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rito Alto Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rito Azul,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rito Blanco,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rito Hondo Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rito Seco,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ritter Arroyo,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ritter Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Road Canyon Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Roan Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Roaring Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Roaring Fork,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Roaring Fork Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Roaring Fork River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Roaring Fork Slater Cree,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Roaring Forks Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Roaring River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Roatcap Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Robinson Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Roc Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rock Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rock Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rock Spring Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rockhill Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rockwell Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rocky Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Roe Branch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rohracher Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Roland Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Root Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rosalie River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rose Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Roubideau Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rough and Tumbling Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rough Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Roullard Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rube Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ruby Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ruedi Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rule Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Running Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rush Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Russell Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Russell Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ruxton Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ryan Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ryan Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rye Grass Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rye Grass Gulch Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rye Slough,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ryman Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sacramento Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Saddle Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sage Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sage Hen Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Saguache Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Saint Charles River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Saint Francis Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Saint Louis Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Saint Vrain Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Salaz Arroyo,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Salazar Arroyo,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sales Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Salt Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Salt Lick Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Saltado Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sambrito Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
San Francisco Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
San Isabel Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
San Isidro Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
San Juan River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
San Luis Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
San Luis Ditch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
San Miguel River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sanchez Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sand Arroyo Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sand Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sand Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sand Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sand Spring Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sand Wash,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sanderson Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sandoval Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sandy Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sangre de Cristo Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Santa Clara Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sarvis Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sawlog Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sawmill Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sawmill Canyon Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sawmill Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sawmill Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sawtooth Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sawyer Arroya,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Scandinavian Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Schaefer Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Schalles Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Schieling Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Schneider Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Scholle Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
School Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Schrader Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Schuppe Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Schuyler Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Scoggin Arroyo,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Scotchmans Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Scott Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Scott Gomer Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Scott Run,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Scotties Draw Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Scullion Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Seabury Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Searcy Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Second Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Seepage Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Segar Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Seguro Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Self Arroyo,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sellers Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Senac Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Seven Castles Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sevenmile Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sevenmile Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sewell Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Shaefermeyer Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Shafer Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Shaffers Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Shallow Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Shane Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Shaw Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Shearer Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sheep Cabin Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sheep Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sheep Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sheep Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sheephorn Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Shell Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sherard Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sheriff Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sherman Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Shippees Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Short Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Shorty Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Shutetown Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Silver City Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Silver Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Silver Prince Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Simon Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Simpson Arroyo,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Simpson Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Simpson Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Simpsons Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sims Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sink Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sixmile Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Skeltcher Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Skinner Branch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Skinner Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Skinny Fish Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Skull Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Skunk Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Skylark Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Slate Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Slate River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Slater Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Slaughterhouse Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Slough Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Smalley Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Smith Canyon Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Smith Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Smith Fork,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Smith Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Smuin Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Snake River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Snell Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Snell Rock Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Snowmass Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Snyder Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Snyder Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Soap Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Soda Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Soldier Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Soldier Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sopris Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Abeyta Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Apache Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Arkansas River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Arrastre Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Bainard Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Beaver Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Boulder Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Brush Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Canyon Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Catamount Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Cheyenne Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Chicago Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Clear Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Colony Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Cottonwood Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Crestone Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fooses Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Arapaho Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Beaver Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Big Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Cache la Poud,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Canadian Rive,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Carnero Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Conejos River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Eagle River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Elk River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Fish Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Fortification,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Hog Park Cree,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Huerfano Rive,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
