WaterSourceName,WaterSourceTypeCV,WaterQualityIndicatorCV,GNISFeatureNameCV,Geometry,
Rincone Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rio Alto Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rio Blanco,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rio Chama,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rio Chamita,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rio de los Pinos,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rio Grande,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rio Grande Drain,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rio San Antonio,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ripple Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rist Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rito Agua Dulce,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rito Alto Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rito Azul,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rito Blanco,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rito Hondo Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rito Seco,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ritter Arroyo,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ritter Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Road Canyon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Roan Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Roaring Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Roaring Fork,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Roaring Fork Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Roaring Fork River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Roaring Fork Slater Cree,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Roaring Forks Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Roaring River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Roatcap Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Robinson Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Roc Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rock Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rock Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rock Spring Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rockhill Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rockwell Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rocky Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Roe Branch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rohracher Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Roland Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Root Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rosalie River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rose Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Roubideau Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rough and Tumbling Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rough Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Roullard Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rube Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ruby Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ruedi Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rule Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Running Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rush Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Russell Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Russell Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ruxton Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ryan Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ryan Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rye Grass Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rye Grass Gulch Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Rye Slough,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ryman Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sacramento Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Saddle Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sage Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sage Hen Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Saguache Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Saint Charles River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Saint Francis Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Saint Louis Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Saint Vrain Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Salaz Arroyo,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Salazar Arroyo,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sales Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Salt Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Salt Lick Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Saltado Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sambrito Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
San Francisco Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
San Isabel Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
San Isidro Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
San Juan River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
San Luis Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
San Luis Ditch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
San Miguel River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sanchez Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sand Arroyo Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sand Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sand Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sand Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sand Spring Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sand Wash,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sanderson Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sandoval Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sandy Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sangre de Cristo Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Santa Clara Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sarvis Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sawlog Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sawmill Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sawmill Canyon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sawmill Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sawmill Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sawtooth Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sawyer Arroya,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Scandinavian Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Schaefer Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Schalles Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Schieling Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Schneider Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Scholle Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
School Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Schrader Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Schuppe Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Schuyler Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Scoggin Arroyo,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Scotchmans Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Scott Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Scott Gomer Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Scott Run,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Scotties Draw Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Scullion Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Seabury Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Searcy Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Second Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Seepage Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Segar Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Seguro Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Self Arroyo,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sellers Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Senac Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Seven Castles Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sevenmile Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sevenmile Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sewell Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Shaefermeyer Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Shafer Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Shaffers Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Shallow Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Shane Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Shaw Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Shearer Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sheep Cabin Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sheep Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sheep Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sheep Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sheephorn Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Shell Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sherard Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sheriff Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sherman Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Shippees Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Short Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Shorty Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Shutetown Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Silver City Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Silver Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Silver Prince Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Simon Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Simpson Arroyo,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Simpson Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Simpson Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Simpsons Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sims Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sink Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sixmile Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Skeltcher Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Skinner Branch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Skinner Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Skinny Fish Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Skull Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Skunk Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Skylark Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Slate Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Slate River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Slater Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Slaughterhouse Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Slough Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Smalley Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Smith Canyon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Smith Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Smith Fork,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Smith Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Smuin Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Snake River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Snell Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Snell Rock Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Snowmass Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Snyder Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Snyder Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Soap Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Soda Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Soldier Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Soldier Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sopris Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Abeyta Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Apache Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Arkansas River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Arrastre Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Bainard Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Beaver Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Boulder Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Brush Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Canyon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Catamount Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Cheyenne Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Chicago Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Clear Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Colony Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Cottonwood Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Crestone Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fooses Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Arapaho Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Beaver Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Big Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Cache la Poud,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Canadian Rive,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Carnero Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Conejos River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Eagle River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Elk River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Fish Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Fortification,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Hog Park Cree,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Huerfano Rive,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Lake Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Lawson Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Little Snake ,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Lost Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Michigan Rive,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Middle Boulde,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Purgatoire Ri,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Ralston Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Republican Ri,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Rio Grande,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Saguache Cree,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork San Miguel Ri,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Service Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Silver Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Slater Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Soda Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork South Platte ,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Walton Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork White River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Williams Fork,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Yellowstone C,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fox Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Hardscrabble Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Hunt Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Lake Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Lobe Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Lone Pine Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South May Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Mosquito Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Muddy Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Platte River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Ruxton Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Saint Vrain Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Taylor Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Turkey Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Urraca Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Zapata Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sow Belly Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Spanish Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Specie Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Spitzie Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Spottlewood Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Spring Branch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Spring Brook,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Spring Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Spring Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Spring Creek Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Spring Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Spring Run Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Spring Run Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Springdale Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Spruce Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Spruce Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Squaretop Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Squaw Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Squaw Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Squirrel Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stake Springs Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stanley Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stanton Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Staplin Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Starr Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Starvation Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Steel Canyon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Steel Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Steels Fork,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sterling Springs Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Steuben Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stevens Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stewart Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stewart Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stillwater Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stink Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stinking Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stinking Water Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stokes Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stollsteimer Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
